year,month,day,hour,min,wind dir,wind speed,temp,lat,lon,current dir,current speed
2010,1,17,4,44,320.0,14.4,,28.118,-93.67,,
2010,1,17,4,59,320.0,14.4,,28.118,-93.67,,
2010,1,17,5,14,320.0,16.0,,28.118,-93.67,,
2010,1,17,5,29,320.0,12.4,,28.118,-93.67,,
2010,1,17,5,44,310.0,12.9,,28.118,-93.67,,
2010,1,17,5,59,320.0,12.9,,28.118,-93.67,,
2010,1,17,6,14,320.0,16.0,,28.118,-93.67,,
2010,1,17,6,29,330.0,14.9,,28.118,-93.67,,
2010,1,17,6,44,320.0,14.4,,28.118,-93.67,,
2010,1,17,6,59,320.0,15.4,,28.118,-93.67,,
2010,1,17,7,14,320.0,14.4,,28.118,-93.67,,
2010,1,17,7,29,330.0,13.4,,28.118,-93.67,,
2010,1,17,7,44,320.0,14.4,,28.118,-93.67,,
2010,1,17,7,59,330.0,13.9,,28.118,-93.67,,
2010,1,17,8,14,330.0,13.9,,28.118,-93.67,,
2010,1,17,8,29,330.0,13.4,,28.118,-93.67,,
2010,1,17,8,44,330.0,14.9,,28.118,-93.67,,
2010,1,17,8,59,330.0,16.0,,28.118,-93.67,,
2010,1,17,9,14,330.0,14.4,,28.118,-93.67,,
2010,1,17,9,29,330.0,13.9,,28.118,-93.67,,
2010,1,17,9,44,320.0,14.4,,28.118,-93.67,,
2010,1,17,9,59,330.0,14.4,,28.118,-93.67,,
2010,1,17,10,14,330.0,13.4,,28.118,-93.67,,
2010,1,17,10,29,330.0,13.9,,28.118,-93.67,,
2010,1,17,10,44,340.0,14.9,,28.118,-93.67,,
2010,1,17,10,59,340.0,13.4,,28.118,-93.67,,
2010,1,17,11,14,340.0,14.4,,28.118,-93.67,,
2010,1,17,11,29,340.0,12.4,,28.118,-93.67,,
2010,1,17,11,44,340.0,12.4,,28.118,-93.67,,
2010,1,17,11,59,340.0,12.4,,28.118,-93.67,,
2010,1,17,12,14,350.0,10.3,,28.118,-93.67,,
2010,1,17,12,29,340.0,9.8,,28.118,-93.67,,
2010,1,17,12,44,330.0,10.3,,28.118,-93.67,,
2010,1,17,12,59,340.0,9.8,,28.118,-93.67,,
2010,1,17,13,14,340.0,9.8,,28.118,-93.67,,
