year,month,day,hour,min,current dir,current speed,lat,lon,wind dir,wind speed
2010,4,1,3,0,26.0,0.41,27.939,96.843,,
2010,4,1,3,30,27.0,0.41,27.939,96.843,,
2010,4,1,4,0,29.0,0.38,27.939,96.843,,
2010,4,1,4,30,26.0,0.38,27.939,96.843,,
2010,4,1,5,0,33.0,0.378,27.939,96.843,,
2010,4,1,5,30,33.0,0.38,27.939,96.843,,
2010,4,1,6,0,34.0,0.4,27.939,96.843,,
2010,4,1,6,30,35.0,0.391,27.939,96.843,,
2010,4,1,7,0,37.0,0.375,27.939,96.843,,
2010,4,1,7,30,40.0,0.371,27.939,96.843,,
2010,4,1,8,0,47.0,0.351,27.939,96.843,,
2010,4,1,8,30,41.0,0.36,27.939,96.843,,
2010,4,1,9,0,43.0,0.332,27.939,96.843,,
2010,4,1,9,30,45.0,0.352,27.939,96.843,,
2010,4,1,10,0,47.0,0.366,27.939,96.843,,
2010,4,1,10,30,44.0,0.368,27.939,96.843,,
2010,4,1,11,0,42.0,0.3929999999999999,27.939,96.843,,
2010,4,1,11,30,44.0,0.39,27.939,96.843,,
2010,4,1,12,0,48.0,0.389,27.939,96.843,,
2010,4,1,12,30,45.0,0.37,27.939,96.843,,
2010,4,1,13,0,46.0,0.415,27.939,96.843,,
2010,4,1,13,30,45.0,0.406,27.939,96.843,,
2010,4,1,14,0,41.0,0.416,27.939,96.843,,
2010,4,1,14,30,47.0,0.425,27.939,96.843,,
2010,4,1,15,0,44.0,0.407,27.939,96.843,,
2010,4,1,15,30,44.0,0.407,27.939,96.843,,
2010,4,1,16,0,43.0,0.428,27.939,96.843,,
2010,4,1,16,30,42.0,0.4029999999999999,27.939,96.843,,
2010,4,1,17,0,43.0,0.411,27.939,96.843,,
2010,4,1,17,30,41.0,0.42,27.939,96.843,,
2010,4,1,18,0,44.0,0.3979999999999999,27.939,96.843,,
2010,4,1,18,30,39.0,0.394,27.939,96.843,,
2010,4,1,19,0,40.0,0.409,27.939,96.843,,
2010,4,1,19,30,39.0,0.381,27.939,96.843,,
2010,4,1,20,0,38.0,0.38,27.939,96.843,,
2010,4,1,20,30,37.0,0.367,27.939,96.843,,
2010,4,1,22,0,37.0,0.387,27.939,96.843,,
2010,4,1,22,30,40.0,0.379,27.939,96.843,,
2010,4,1,23,0,40.0,0.373,27.939,96.843,,
2010,4,1,23,30,40.0,0.415,27.939,96.843,,
2010,4,2,0,0,34.0,0.415,27.939,96.843,,
2010,4,2,0,30,32.0,0.375,27.939,96.843,,
2010,4,2,1,0,35.0,0.369,27.939,96.843,,
2010,4,2,1,30,32.0,0.363,27.939,96.843,,
2010,4,2,2,0,33.0,0.357,27.939,96.843,,
2010,4,2,2,30,31.0,0.352,27.939,96.843,,
2010,4,2,3,0,30.0,0.336,27.939,96.843,,
2010,4,2,3,30,29.0,0.346,27.939,96.843,,
2010,4,2,4,0,30.0,0.346,27.939,96.843,,
2010,4,2,4,30,30.0,0.325,27.939,96.843,,
2010,4,2,5,0,25.0,0.357,27.939,96.843,,
2010,4,2,5,30,30.0,0.356,27.939,96.843,,
2010,4,2,6,0,25.0,0.36,27.939,96.843,,
2010,4,2,6,30,30.0,0.353,27.939,96.843,,
2010,4,2,10,0,24.0,0.384,27.939,96.843,,
2010,4,2,10,30,28.0,0.346,27.939,96.843,,
2010,4,2,11,0,25.0,0.357,27.939,96.843,,
2010,4,2,11,30,30.0,0.324,27.939,96.843,,
2010,4,2,12,0,37.0,0.311,27.939,96.843,,
2010,4,2,12,30,36.0,0.297,27.939,96.843,,
2010,4,2,13,0,45.0,0.282,27.939,96.843,,
2010,4,2,13,30,48.0,0.2319999999999999,27.939,96.843,,
2010,4,2,14,0,45.0,0.205,27.939,96.843,,
2010,4,2,14,30,51.0,0.166,27.939,96.843,,
2010,4,2,15,0,55.0,0.186,27.939,96.843,,
2010,4,2,15,30,50.0,0.172,27.939,96.843,,
2010,4,2,16,0,51.0,0.124,27.939,96.843,,
2010,4,2,16,30,56.0,0.103,27.939,96.843,,
2010,4,2,17,0,46.0,0.113,27.939,96.843,,
2010,4,2,17,30,53.0,0.076,27.939,96.843,,
2010,4,2,18,0,43.0,0.091,27.939,96.843,,
2010,4,2,18,30,63.0,0.072,27.939,96.843,,
2010,4,2,19,0,90.0,0.04,27.939,96.843,,
2010,4,2,19,30,40.0,0.017,27.939,96.843,,
2010,4,2,20,0,61.0,0.013,27.939,96.843,,
2010,4,2,20,30,90.0,0.018,27.939,96.843,,
2010,4,2,21,0,288.0,0.032,27.939,96.843,,
2010,4,2,21,30,298.0,0.026,27.939,96.843,,
2010,4,2,22,0,306.0,0.022,27.939,96.843,,
2010,4,2,22,30,250.0,0.0289999999999999,27.939,96.843,,
2010,4,2,23,0,292.0,0.044,27.939,96.843,,
2010,4,2,23,30,245.0,0.027,27.939,96.843,,
2010,4,3,0,0,267.0,0.044,27.939,96.843,,
2010,4,3,0,30,214.0,0.076,27.939,96.843,,
2010,4,3,1,0,253.0,0.06,27.939,96.843,,
2010,4,3,1,30,242.0,0.07,27.939,96.843,,
2010,4,3,2,0,219.0,0.11,27.939,96.843,,
2010,4,3,2,30,248.0,0.1,27.939,96.843,,
2010,4,3,3,0,249.0,0.11,27.939,96.843,,
2010,4,3,3,30,246.0,0.12,27.939,96.843,,
2010,4,3,4,0,254.0,0.14,27.939,96.843,,
2010,4,3,4,30,261.0,0.11,27.939,96.843,,
2010,4,3,5,0,255.0,0.15,27.939,96.843,,
2010,4,3,5,30,279.0,0.15,27.939,96.843,,
2010,4,3,6,0,291.0,0.15,27.939,96.843,,
2010,4,3,6,30,285.0,0.08,27.939,96.843,,
2010,4,3,7,0,281.0,0.12,27.939,96.843,,
2010,4,3,7,30,288.0,0.02,27.939,96.843,,
2010,4,3,8,0,291.0,0.09,27.939,96.843,,
2010,4,3,8,30,297.0,0.09,27.939,96.843,,
2010,4,3,9,0,279.0,0.07,27.939,96.843,,
2010,4,3,9,30,270.0,0.07,27.939,96.843,,
2010,4,3,10,0,270.0,0.05,27.939,96.843,,
2010,4,3,10,30,270.0,0.06,27.939,96.843,,
2010,4,3,11,0,297.0,0.04,27.939,96.843,,
2010,4,3,11,30,246.0,0.12,27.939,96.843,,
2010,4,3,12,0,260.0,0.05,27.939,96.843,,
2010,4,3,12,30,215.0,0.04,27.939,96.843,,
2010,4,3,13,0,192.0,0.05,27.939,96.843,,
2010,4,3,13,30,180.0,0.07,27.939,96.843,,
2010,4,3,14,0,188.0,0.09,27.939,96.843,,
2010,4,3,14,30,210.0,0.1,27.939,96.843,,
2010,4,3,15,0,191.0,0.11,27.939,96.843,,
2010,4,3,15,30,201.0,0.09,27.939,96.843,,
2010,4,3,16,0,201.0,0.12,27.939,96.843,,
2010,4,3,16,30,200.0,0.09,27.939,96.843,,
2010,4,3,17,0,200.0,0.09,27.939,96.843,,
2010,4,3,17,30,195.0,0.08,27.939,96.843,,
2010,4,3,18,0,180.0,0.06,27.939,96.843,,
2010,4,3,18,30,204.0,0.08,27.939,96.843,,
2010,4,3,19,0,219.0,0.06,27.939,96.843,,
2010,4,3,19,30,210.0,0.08,27.939,96.843,,
2010,4,3,20,0,231.0,0.08,27.939,96.843,,
2010,4,3,20,30,200.0,0.09,27.939,96.843,,
2010,4,3,21,0,254.0,0.14,27.939,96.843,,
2010,4,3,21,30,252.0,0.16,27.939,96.843,,
2010,4,3,22,0,149.0,0.05,27.939,96.843,,
2010,4,3,22,30,261.0,0.189,27.939,96.843,,
2010,4,3,23,0,265.0,0.155,27.939,96.843,,
2010,4,3,23,30,260.0,0.186,27.939,96.843,,
2010,4,4,0,0,264.0,0.156,27.939,96.843,,
2010,4,4,0,30,264.0,0.152,27.939,96.843,,
2010,4,4,1,0,262.0,0.149,27.939,96.843,,
2010,4,4,1,30,257.0,0.139,27.939,96.843,,
2010,4,4,2,0,255.0,0.142,27.939,96.843,,
2010,4,4,2,30,249.0,0.123,27.939,96.843,,
2010,4,4,3,0,250.0,0.118,27.939,96.843,,
2010,4,4,3,30,239.0,0.1169999999999999,27.939,96.843,,
2010,4,4,4,0,233.0,0.122,27.939,96.843,,
2010,4,4,4,30,235.0,0.128,27.939,96.843,,
2010,4,4,5,0,242.0,0.155,27.939,96.843,,
2010,4,4,5,30,244.0,0.168,27.939,96.843,,
2010,4,4,6,0,244.0,0.17,27.939,96.843,,
2010,4,4,6,30,235.0,0.181,27.939,96.843,,
2010,4,4,7,0,233.0,0.226,27.939,96.843,,
2010,4,4,7,30,225.0,0.233,27.939,96.843,,
2010,4,4,8,0,223.0,0.245,27.939,96.843,,
2010,4,4,8,30,229.0,0.245,27.939,96.843,,
2010,4,4,9,0,225.0,0.237,27.939,96.843,,
2010,4,4,9,30,228.0,0.216,27.939,96.843,,
2010,4,4,10,0,227.0,0.207,27.939,96.843,,
2010,4,4,10,30,222.0,0.192,27.939,96.843,,
2010,4,4,11,0,220.0,0.174,27.939,96.843,,
2010,4,4,11,30,220.0,0.205,27.939,96.843,,
2010,4,4,18,30,233.0,0.2019999999999999,27.939,96.843,,
2010,4,4,19,0,233.0,0.22,27.939,96.843,,
2010,4,4,19,30,242.0,0.213,27.939,96.843,,
2010,4,4,20,0,244.0,0.204,27.939,96.843,,
2010,4,4,20,30,245.0,0.216,27.939,96.843,,
2010,4,4,21,0,243.0,0.21,27.939,96.843,,
2010,4,4,21,30,240.0,0.2239999999999999,27.939,96.843,,
2010,4,4,22,0,247.0,0.233,27.939,96.843,,
2010,4,4,22,30,247.0,0.2239999999999999,27.939,96.843,,
2010,4,4,23,0,246.0,0.218,27.939,96.843,,
2010,4,4,23,30,238.0,0.2239999999999999,27.939,96.843,,
2010,4,5,0,0,238.0,0.231,27.939,96.843,,
2010,4,5,1,0,234.0,0.246,27.939,96.843,,
2010,4,5,1,30,229.0,0.208,27.939,96.843,,
2010,4,5,2,0,225.0,0.253,27.939,96.843,,
2010,4,5,2,30,222.0,0.254,27.939,96.843,,
2010,4,5,3,0,220.0,0.264,27.939,96.843,,
2010,4,5,3,30,218.0,0.266,27.939,96.843,,
2010,4,5,4,0,216.0,0.256,27.939,96.843,,
2010,4,5,4,30,216.0,0.275,27.939,96.843,,
2010,4,5,5,0,220.0,0.275,27.939,96.843,,
2010,4,5,5,30,224.0,0.286,27.939,96.843,,
2010,4,5,6,0,221.0,0.284,27.939,96.843,,
2010,4,5,6,30,223.0,0.285,27.939,96.843,,
2010,4,5,7,0,228.0,0.301,27.939,96.843,,
2010,4,5,7,30,225.0,0.298,27.939,96.843,,
2010,4,5,8,0,227.0,0.292,27.939,96.843,,
2010,4,5,8,30,231.0,0.309,27.939,96.843,,
2010,4,5,9,0,234.0,0.304,27.939,96.843,,
2010,4,5,9,30,232.0,0.3,27.939,96.843,,
2010,4,5,10,0,231.0,0.291,27.939,96.843,,
2010,4,5,10,30,233.0,0.291,27.939,96.843,,
2010,4,5,11,0,232.0,0.305,27.939,96.843,,
2010,4,5,11,30,232.0,0.297,27.939,96.843,,
2010,4,5,12,0,227.0,0.287,27.939,96.843,,
2010,4,5,12,30,233.0,0.315,27.939,96.843,,
2010,4,5,13,0,233.0,0.303,27.939,96.843,,
2010,4,5,13,30,229.0,0.296,27.939,96.843,,
2010,4,5,14,0,234.0,0.263,27.939,96.843,,
2010,4,5,14,30,229.0,0.2739999999999999,27.939,96.843,,
2010,4,5,15,0,230.0,0.262,27.939,96.843,,
2010,4,5,15,30,230.0,0.257,27.939,96.843,,
2010,4,5,16,0,230.0,0.233,27.939,96.843,,
2010,4,5,16,30,227.0,0.269,27.939,96.843,,
2010,4,5,17,0,231.0,0.262,27.939,96.843,,
2010,4,5,17,30,235.0,0.242,27.939,96.843,,
2010,4,5,18,0,238.0,0.241,27.939,96.843,,
2010,4,5,18,30,238.0,0.249,27.939,96.843,,
2010,4,5,19,0,237.0,0.251,27.939,96.843,,
2010,4,5,19,30,243.0,0.248,27.939,96.843,,
2010,4,6,1,0,236.0,0.221,27.939,96.843,,
2010,4,6,1,30,236.0,0.25,27.939,96.843,,
2010,4,6,2,0,242.0,0.24,27.939,96.843,,
2010,4,6,2,30,235.0,0.205,27.939,96.843,,
2010,4,6,3,0,230.0,0.252,27.939,96.843,,
2010,4,6,3,30,230.0,0.251,27.939,96.843,,
2010,4,6,4,0,233.0,0.214,27.939,96.843,,
2010,4,6,4,30,236.0,0.228,27.939,96.843,,
2010,4,6,5,0,234.0,0.228,27.939,96.843,,
2010,4,6,5,30,234.0,0.237,27.939,96.843,,
2010,4,6,6,0,227.0,0.231,27.939,96.843,,
2010,4,6,6,30,236.0,0.236,27.939,96.843,,
2010,4,6,7,0,231.0,0.2019999999999999,27.939,96.843,,
2010,4,6,7,30,231.0,0.236,27.939,96.843,,
2010,4,6,8,0,233.0,0.221,27.939,96.843,,
2010,4,6,8,30,229.0,0.206,27.939,96.843,,
2010,4,6,9,0,228.0,0.203,27.939,96.843,,
2010,4,7,1,0,270.0,0.02,27.939,96.843,,
2010,4,7,1,30,270.0,0.01,27.939,96.843,,
2010,4,7,2,0,270.0,0.01,27.939,96.843,,
2010,4,7,2,30,195.0,0.04,27.939,96.843,,
2010,4,7,3,0,207.0,0.04,27.939,96.843,,
2010,4,7,3,30,218.0,0.05,27.939,96.843,,
2010,4,7,4,0,207.0,0.04,27.939,96.843,,
2010,4,7,4,30,212.0,0.06,27.939,96.843,,
2010,4,7,5,0,237.0,0.04,27.939,96.843,,
2010,4,7,5,30,45.0,0.01,27.939,96.843,,
2010,4,7,6,0,180.0,0.05,27.939,96.843,,
2010,4,7,6,30,180.0,0.03,27.939,96.843,,
2010,4,7,7,0,195.0,0.04,27.939,96.843,,
2010,4,7,7,30,200.0,0.03,27.939,96.843,,
2010,4,7,8,0,215.0,0.04,27.939,96.843,,
2010,4,7,8,30,225.0,0.06,27.939,96.843,,
2010,4,7,9,0,180.0,0.03,27.939,96.843,,
2010,4,7,9,30,0.0,0.0,27.939,96.843,,
2010,4,7,10,0,180.0,0.01,27.939,96.843,,
2010,4,7,10,30,207.0,0.02,27.939,96.843,,
2010,4,7,11,0,180.0,0.02,27.939,96.843,,
2010,4,7,11,30,270.0,0.019,27.939,96.843,,
2010,4,7,12,0,205.0,0.019,27.939,96.843,,
2010,4,7,12,30,197.0,0.019,27.939,96.843,,
2010,4,7,13,0,177.0,0.047,27.939,96.843,,
2010,4,7,13,30,209.0,0.044,27.939,96.843,,
2010,4,7,14,0,213.0,0.032,27.939,96.843,,
2010,4,7,14,30,249.0,0.0069999999999999,27.939,96.843,,
2010,4,7,15,0,233.0,0.03,27.939,96.843,,
2010,4,7,18,0,220.0,0.018,27.939,96.843,,
2010,4,7,18,30,163.0,0.07,27.939,96.843,,
2010,4,7,19,0,197.0,0.07,27.939,96.843,,
2010,4,7,19,30,191.0,0.04,27.939,96.843,,
2010,4,7,20,0,223.0,0.061,27.939,96.843,,
2010,4,7,20,30,221.0,0.066,27.939,96.843,,
2010,4,7,21,0,226.0,0.086,27.939,96.843,,
2010,4,7,21,30,232.0,0.062,27.939,96.843,,
2010,4,7,22,0,201.0,0.061,27.939,96.843,,
2010,4,7,22,30,203.0,0.099,27.939,96.843,,
2010,4,7,23,0,195.0,0.106,27.939,96.843,,
2010,4,7,23,30,197.0,0.102,27.939,96.843,,
2010,4,8,0,0,206.0,0.086,27.939,96.843,,
2010,4,8,0,30,216.0,0.096,27.939,96.843,,
2010,4,8,1,0,221.0,0.115,27.939,96.843,,
2010,4,8,1,30,219.0,0.095,27.939,96.843,,
2010,4,8,2,0,209.0,0.146,27.939,96.843,,
2010,4,8,2,30,210.0,0.209,27.939,96.843,,
2010,4,8,3,0,215.0,0.223,27.939,96.843,,
2010,4,8,3,30,231.0,0.1989999999999999,27.939,96.843,,
2010,4,8,4,0,219.0,0.189,27.939,96.843,,
2010,4,8,4,30,225.0,0.221,27.939,96.843,,
2010,4,8,5,0,220.0,0.228,27.939,96.843,,
2010,4,8,5,30,220.0,0.206,27.939,96.843,,
2010,4,8,6,0,221.0,0.177,27.939,96.843,,
2010,4,8,6,30,225.0,0.248,27.939,96.843,,
2010,4,8,7,0,204.0,0.269,27.939,96.843,,
2010,4,8,7,30,215.0,0.325,27.939,96.843,,
2010,4,8,8,0,211.0,0.327,27.939,96.843,,
2010,4,8,8,30,212.0,0.294,27.939,96.843,,
2010,4,8,9,0,215.0,0.295,27.939,96.843,,
2010,4,8,9,30,204.0,0.367,27.939,96.843,,
2010,4,8,10,0,207.0,0.342,27.939,96.843,,
2010,4,8,10,30,208.0,0.292,27.939,96.843,,
2010,4,8,11,0,206.0,0.3,27.939,96.843,,
2010,4,8,11,30,149.0,0.254,27.939,96.843,,
2010,4,8,12,0,35.0,0.145,27.939,96.843,,
2010,4,8,12,30,60.0,0.187,27.939,96.843,,
2010,4,8,16,0,305.0,0.081,27.939,96.843,,
2010,4,8,16,30,123.0,0.151,27.939,96.843,,
2010,4,8,17,0,94.0,0.237,27.939,96.843,,
2010,4,8,17,30,71.0,0.147,27.939,96.843,,
2010,4,8,18,0,80.0,0.171,27.939,96.843,,
2010,4,8,18,30,98.0,0.1159999999999999,27.939,96.843,,
2010,4,8,19,0,102.0,0.1689999999999999,27.939,96.843,,
2010,4,8,19,30,96.0,0.158,27.939,96.843,,
2010,4,8,20,0,111.0,0.208,27.939,96.843,,
2010,4,8,20,30,128.0,0.151,27.939,96.843,,
2010,4,9,0,0,112.0,0.106,27.939,96.843,,
2010,4,9,0,30,137.0,0.1639999999999999,27.939,96.843,,
2010,4,9,1,0,146.0,0.17,27.939,96.843,,
2010,4,9,1,30,128.0,0.191,27.939,96.843,,
2010,4,9,2,0,115.0,0.106,27.939,96.843,,
2010,4,9,2,30,108.0,0.074,27.939,96.843,,
2010,4,9,3,0,85.0,0.099,27.939,96.843,,
2010,4,9,3,30,89.0,0.095,27.939,96.843,,
2010,4,9,4,0,82.0,0.067,27.939,96.843,,
2010,4,9,4,30,104.0,0.17,27.939,96.843,,
2010,4,9,5,0,227.0,0.177,27.939,96.843,,
2010,4,9,10,0,184.0,0.181,27.939,96.843,,
2010,4,9,10,30,199.0,0.121,27.939,96.843,,
2010,4,9,11,0,197.0,0.154,27.939,96.843,,
2010,4,9,11,30,197.0,0.07,27.939,96.843,,
2010,4,9,12,0,185.0,0.152,27.939,96.843,,
2010,4,9,12,30,181.0,0.173,27.939,96.843,,
2010,4,9,13,0,210.0,0.089,27.939,96.843,,
2010,4,9,13,30,148.0,0.134,27.939,96.843,,
2010,4,9,14,0,158.0,0.105,27.939,96.843,,
2010,4,9,14,30,193.0,0.184,27.939,96.843,,
2010,4,9,15,0,195.0,0.136,27.939,96.843,,
2010,4,9,15,30,192.0,0.1939999999999999,27.939,96.843,,
2010,4,9,16,0,177.0,0.073,27.939,96.843,,
2010,4,9,16,30,160.0,0.197,27.939,96.843,,
2010,4,9,17,0,163.0,0.15,27.939,96.843,,
2010,4,9,17,30,25.0,0.023,27.939,96.843,,
2010,4,9,18,0,174.0,0.11,27.939,96.843,,
2010,4,9,18,30,167.0,0.049,27.939,96.843,,
2010,4,10,1,30,300.0,0.02,27.939,96.843,,
2010,4,10,3,0,60.0,0.129,27.939,96.843,,
2010,4,10,3,30,46.0,0.2289999999999999,27.939,96.843,,
2010,4,10,4,0,51.0,0.17,27.939,96.843,,
2010,4,10,4,30,90.0,0.09,27.939,96.843,,
2010,4,10,5,0,62.0,0.08,27.939,96.843,,
2010,4,10,5,30,65.0,0.09,27.939,96.843,,
2010,4,10,6,0,68.0,0.1,27.939,96.843,,
2010,4,10,6,30,90.0,0.09,27.939,96.843,,
2010,4,10,7,0,45.0,0.17,27.939,96.843,,
2010,4,10,7,30,45.0,0.13,27.939,96.843,,
2010,4,10,8,0,50.0,0.18,27.939,96.843,,
2010,4,10,8,30,44.0,0.25,27.939,96.843,,
2010,4,10,9,0,38.0,0.2,27.939,96.843,,
2010,4,10,9,30,48.0,0.28,27.939,96.843,,
2010,4,10,10,0,51.0,0.28,27.939,96.843,,
2010,4,10,10,30,45.0,0.24,27.939,96.843,,
2010,4,10,11,0,45.0,0.2,27.939,96.843,,
2010,4,10,11,30,42.0,0.23,27.939,96.843,,
2010,4,10,12,0,45.0,0.24,27.939,96.843,,
2010,4,10,12,30,39.0,0.26,27.939,96.843,,
2010,4,10,13,0,62.0,0.08,27.939,96.843,,
2010,4,11,15,0,326.0,0.19,27.939,96.843,,
2010,4,11,15,30,326.0,0.16,27.939,96.843,,
2010,4,11,16,0,338.0,0.13,27.939,96.843,,
2010,4,11,16,30,312.0,0.11,27.939,96.843,,
2010,4,11,18,30,288.0,0.24,27.939,96.843,,
2010,4,11,19,0,45.0,0.03,27.939,96.843,,
2010,4,11,19,30,324.0,0.16,27.939,96.843,,
2010,4,11,20,0,8.0,0.26,27.939,96.843,,
2010,4,11,20,30,327.0,0.04,27.939,96.843,,
2010,4,11,21,0,314.0,0.3,27.939,96.843,,
2010,4,11,21,30,299.0,0.19,27.939,96.843,,
2010,4,11,22,0,264.0,0.16,27.939,96.843,,
2010,4,11,22,30,270.0,0.17,27.939,96.843,,
2010,4,11,23,0,258.0,0.17,27.939,96.843,,
2010,4,11,23,30,270.0,0.15,27.939,96.843,,
2010,4,12,0,0,276.0,0.1,27.939,96.843,,
2010,4,12,0,30,308.0,0.2,27.939,96.843,,
2010,4,12,1,0,288.0,0.1,27.939,96.843,,
2010,4,12,1,30,288.0,0.1,27.939,96.843,,
2010,4,12,2,0,233.0,0.29,27.939,96.843,,
2010,4,12,2,30,263.0,0.13,27.939,96.843,,
2010,4,12,18,30,300.0,0.18,27.939,96.843,,
2010,4,12,19,0,261.0,0.12,27.939,96.843,,
2010,4,12,19,30,278.0,0.17,27.939,96.843,,
2010,4,12,20,0,267.0,0.35,27.939,96.843,,
2010,4,12,20,30,278.0,0.27,27.939,96.843,,
2010,4,12,21,0,240.0,0.36,27.939,96.843,,
2010,4,12,21,30,248.0,0.34,27.939,96.843,,
2010,4,12,22,0,311.0,0.31,27.939,96.843,,
2010,4,12,22,30,299.0,0.35,27.939,96.843,,
2010,4,12,23,0,329.0,0.22,27.939,96.843,,
2010,4,12,23,30,338.0,0.4,27.939,96.843,,
2010,4,13,0,0,260.0,0.45,27.939,96.843,,
2010,4,13,0,30,291.0,0.33,27.939,96.843,,
2010,4,13,1,0,279.0,0.33,27.939,96.843,,
2010,4,13,1,30,249.0,0.05,27.939,96.843,,
2010,4,13,2,0,280.0,0.268,27.939,96.843,,
2010,4,13,2,30,289.0,0.241,27.939,96.843,,
2010,4,13,3,0,345.0,0.151,27.939,96.843,,
2010,4,13,3,30,286.0,0.1119999999999999,27.939,96.843,,
2010,4,13,4,0,240.0,0.031,27.939,96.843,,
2010,4,13,4,30,307.0,0.307,27.939,96.843,,
2010,4,13,5,0,326.0,0.214,27.939,96.843,,
2010,4,13,5,30,314.0,0.124,27.939,96.843,,
2010,4,13,6,0,322.0,0.211,27.939,96.843,,
2010,4,13,6,30,254.0,0.291,27.939,96.843,,
2010,4,13,7,0,254.0,0.208,27.939,96.843,,
2010,4,13,7,30,305.0,0.287,27.939,96.843,,
2010,4,13,8,0,319.0,0.269,27.939,96.843,,
2010,4,13,8,30,328.0,0.289,27.939,96.843,,
2010,4,13,9,0,309.0,0.269,27.939,96.843,,
2010,4,13,9,30,300.0,0.381,27.939,96.843,,
2010,4,13,10,0,271.0,0.256,27.939,96.843,,
2010,4,13,10,30,323.0,0.0559999999999999,27.939,96.843,,
2010,4,13,11,0,260.0,0.156,27.939,96.843,,
2010,4,13,11,30,337.0,0.295,27.939,96.843,,
2010,4,13,12,0,305.0,0.201,27.939,96.843,,
2010,4,13,12,30,263.0,0.0819999999999999,27.939,96.843,,
2010,4,13,13,0,296.0,0.254,27.939,96.843,,
2010,4,13,13,30,313.0,0.555,27.939,96.843,,
2010,4,13,14,0,324.0,0.258,27.939,96.843,,
2010,4,13,14,30,356.0,0.208,27.939,96.843,,
2010,4,22,13,30,0.0,0.0,27.939,96.843,,
2010,4,22,14,0,29.0,0.12,27.939,96.843,,
2010,4,22,14,30,110.0,0.03,27.939,96.843,,
2010,4,22,15,0,350.0,0.1,27.939,96.843,,
2010,4,22,15,30,24.0,0.25,27.939,96.843,,
2010,4,22,16,0,12.0,0.21,27.939,96.843,,
2010,4,22,16,30,11.0,0.06,27.939,96.843,,
2010,4,22,17,0,9.0,0.07,27.939,96.843,,
2010,4,22,17,30,66.0,0.12,27.939,96.843,,
2010,4,22,18,0,61.0,0.331,27.939,96.843,,
2010,4,22,18,30,75.0,0.44,27.939,96.843,,
2010,4,22,19,0,14.0,0.5660000000000001,27.939,96.843,,
2010,4,22,19,30,62.0,0.123,27.939,96.843,,
2010,4,22,20,0,7.0,0.31,27.939,96.843,,
2010,4,22,20,30,9.0,0.306,27.939,96.843,,
2010,4,22,21,0,328.0,0.264,27.939,96.843,,
2010,4,22,21,30,3.0,0.297,27.939,96.843,,
2010,4,22,22,0,11.0,0.297,27.939,96.843,,
2010,4,22,22,30,351.0,0.285,27.939,96.843,,
2010,4,22,23,0,313.0,0.3229999999999999,27.939,96.843,,
2010,4,22,23,30,334.0,0.3329999999999999,27.939,96.843,,
2010,4,23,0,0,224.0,0.073,27.939,96.843,,
2010,4,23,0,30,337.0,0.2319999999999999,27.939,96.843,,
2010,4,23,1,0,31.0,0.1689999999999999,27.939,96.843,,
2010,4,23,1,30,323.0,0.365,27.939,96.843,,
2010,4,23,2,0,355.0,0.385,27.939,96.843,,
2010,4,23,2,30,3.0,0.344,27.939,96.843,,
2010,4,23,3,0,6.0,0.38,27.939,96.843,,
2010,4,23,3,30,327.0,0.04,27.939,96.843,,
2010,4,23,4,0,348.0,0.39,27.939,96.843,,
2010,4,23,4,30,326.0,0.17,27.939,96.843,,
2010,4,23,5,0,340.0,0.309,27.939,96.843,,
2010,4,23,5,30,355.0,0.485,27.939,96.843,,
2010,4,23,6,0,346.0,0.121,27.939,96.843,,
2010,4,23,6,30,4.0,0.342,27.939,96.843,,
2010,4,23,7,0,13.0,0.315,27.939,96.843,,
2010,4,23,7,30,335.0,0.3229999999999999,27.939,96.843,,
2010,4,23,8,0,331.0,0.192,27.939,96.843,,
2010,4,23,8,30,334.0,0.297,27.939,96.843,,
2010,4,23,9,0,333.0,0.319,27.939,96.843,,
2010,4,23,9,30,10.0,0.375,27.939,96.843,,
2010,4,23,10,0,320.0,0.161,27.939,96.843,,
2010,4,23,10,30,322.0,0.376,27.939,96.843,,
2010,4,23,11,0,360.0,0.373,27.939,96.843,,
2010,4,23,11,30,6.0,0.2,27.939,96.843,,
2010,4,23,12,0,1.0,0.434,27.939,96.843,,
2010,4,23,12,30,334.0,0.265,27.939,96.843,,
2010,4,23,13,0,304.0,0.297,27.939,96.843,,
2010,4,23,13,30,358.0,0.547,27.939,96.843,,
2010,4,23,14,0,345.0,0.395,27.939,96.843,,
2010,4,23,14,30,77.0,0.246,27.939,96.843,,
2010,4,23,15,30,4.0,0.263,27.939,96.843,,
2010,4,23,16,0,56.0,0.283,27.939,96.843,,
2010,4,23,16,30,294.0,0.173,27.939,96.843,,
2010,4,23,17,0,33.0,0.376,27.939,96.843,,
2010,4,23,17,30,359.0,0.302,27.939,96.843,,
2010,4,23,18,0,8.0,0.574,27.939,96.843,,
2010,4,23,18,30,358.0,0.319,27.939,96.843,,
2010,4,23,19,0,358.0,0.508,27.939,96.843,,
2010,4,23,19,30,9.0,0.319,27.939,96.843,,
2010,5,13,19,0,289.0,0.162,27.939,96.843,,
2010,5,13,19,30,323.0,0.612,27.939,96.843,,
2010,5,13,20,0,314.0,0.261,27.939,96.843,,
2010,5,13,20,30,17.0,0.219,27.939,96.843,,
2010,5,13,21,0,349.0,0.556,27.939,96.843,,
