year,month,day,hour,min,current dir,current speed,lat,lon,wind dir,wind speed,temp
2010,4,2,17,0,240.0,0.108,29.635,93.642,,,
2010,4,2,17,30,256.0,0.061,29.635,93.642,,,
2010,4,2,18,0,271.0,0.072,29.635,93.642,,,
2010,4,2,18,30,280.0,0.0819999999999999,29.635,93.642,,,
2010,4,2,19,0,300.0,0.049,29.635,93.642,,,
2010,4,2,19,30,266.0,0.043,29.635,93.642,,,
2010,4,2,20,0,297.0,0.046,29.635,93.642,,,
2010,4,2,20,30,248.0,0.035,29.635,93.642,,,
2010,4,2,21,0,306.0,0.069,29.635,93.642,,,
2010,4,2,21,30,315.0,0.065,29.635,93.642,,,
2010,4,2,22,0,313.0,0.096,29.635,93.642,,,
2010,4,2,22,30,319.0,0.103,29.635,93.642,,,
2010,4,2,23,0,294.0,0.121,29.635,93.642,,,
2010,4,2,23,30,306.0,0.151,29.635,93.642,,,
2010,4,3,0,0,307.0,0.13,29.635,93.642,,,
2010,4,3,0,30,338.0,0.149,29.635,93.642,,,
2010,4,3,1,0,339.0,0.182,29.635,93.642,,,
2010,4,3,1,30,325.0,0.172,29.635,93.642,,,
2010,4,3,2,0,320.0,0.15,29.635,93.642,,,
2010,4,3,2,30,316.0,0.156,29.635,93.642,,,
2010,4,3,3,0,315.0,0.143,29.635,93.642,,,
2010,4,3,3,30,295.0,0.119,29.635,93.642,,,
2010,4,3,4,0,291.0,0.118,29.635,93.642,,,
2010,4,3,4,30,294.0,0.132,29.635,93.642,,,
2010,4,3,5,0,291.0,0.144,29.635,93.642,,,
2010,4,3,5,30,280.0,0.144,29.635,93.642,,,
2010,4,3,6,0,277.0,0.107,29.635,93.642,,,
2010,4,3,6,30,273.0,0.125,29.635,93.642,,,
2010,4,3,7,0,285.0,0.129,29.635,93.642,,,
2010,4,3,7,30,281.0,0.107,29.635,93.642,,,
2010,4,3,8,0,270.0,0.1169999999999999,29.635,93.642,,,
2010,4,3,8,30,260.0,0.1119999999999999,29.635,93.642,,,
2010,4,3,9,0,266.0,0.1369999999999999,29.635,93.642,,,
2010,4,3,9,30,255.0,0.149,29.635,93.642,,,
2010,4,3,10,0,258.0,0.154,29.635,93.642,,,
2010,4,3,10,30,270.0,0.156,29.635,93.642,,,
2010,4,3,11,0,256.0,0.133,29.635,93.642,,,
2010,4,3,11,30,248.0,0.156,29.635,93.642,,,
2010,4,3,12,0,250.0,0.149,29.635,93.642,,,
2010,4,3,12,30,244.0,0.146,29.635,93.642,,,
2010,4,3,14,0,279.0,0.129,29.635,93.642,,,
2010,4,3,14,30,268.0,0.125,29.635,93.642,,,
2010,4,3,15,0,267.0,0.124,29.635,93.642,,,
2010,4,3,15,30,288.0,0.103,29.635,93.642,,,
2010,4,3,16,0,289.0,0.09,29.635,93.642,,,
2010,4,3,16,30,294.0,0.1119999999999999,29.635,93.642,,,
2010,4,3,17,0,294.0,0.121,29.635,93.642,,,
2010,4,3,17,30,291.0,0.1009999999999999,29.635,93.642,,,
2010,4,3,18,0,306.0,0.068,29.635,93.642,,,
2010,4,3,18,30,283.0,0.074,29.635,93.642,,,
2010,4,3,19,0,285.0,0.1009999999999999,29.635,93.642,,,
2010,4,3,19,30,295.0,0.102,29.635,93.642,,,
2010,4,3,20,0,288.0,0.094,29.635,93.642,,,
2010,4,3,20,30,276.0,0.074,29.635,93.642,,,
2010,4,3,21,0,312.0,0.1159999999999999,29.635,93.642,,,
2010,4,3,21,30,327.0,0.123,29.635,93.642,,,
2010,4,3,22,0,329.0,0.1119999999999999,29.635,93.642,,,
2010,4,3,22,30,318.0,0.121,29.635,93.642,,,
2010,4,3,23,0,313.0,0.142,29.635,93.642,,,
2010,4,3,23,30,329.0,0.144,29.635,93.642,,,
2010,4,4,0,0,318.0,0.121,29.635,93.642,,,
2010,4,4,0,30,312.0,0.132,29.635,93.642,,,
2010,4,4,1,0,315.0,0.084,29.635,93.642,,,
2010,4,4,1,30,284.0,0.068,29.635,93.642,,,
2010,4,4,2,0,314.0,0.088,29.635,93.642,,,
2010,4,4,2,30,290.0,0.087,29.635,93.642,,,
2010,4,4,3,0,269.0,0.068,29.635,93.642,,,
2010,4,4,3,30,245.0,0.081,29.635,93.642,,,
2010,4,4,4,0,276.0,0.078,29.635,93.642,,,
2010,4,4,4,30,259.0,0.076,29.635,93.642,,,
2010,4,4,5,0,262.0,0.071,29.635,93.642,,,
2010,4,4,5,30,268.0,0.086,29.635,93.642,,,
2010,4,4,6,0,282.0,0.078,29.635,93.642,,,
2010,4,4,6,30,266.0,0.074,29.635,93.642,,,
2010,4,4,7,0,269.0,0.09,29.635,93.642,,,
2010,4,4,7,30,272.0,0.081,29.635,93.642,,,
2010,4,4,8,0,280.0,0.095,29.635,93.642,,,
2010,4,4,8,30,267.0,0.095,29.635,93.642,,,
2010,4,4,9,0,279.0,0.106,29.635,93.642,,,
2010,4,4,9,30,289.0,0.114,29.635,93.642,,,
2010,4,4,10,0,292.0,0.11,29.635,93.642,,,
2010,4,4,10,30,295.0,0.109,29.635,93.642,,,
2010,4,4,11,0,265.0,0.115,29.635,93.642,,,
2010,4,4,11,30,284.0,0.145,29.635,93.642,,,
2010,4,4,12,0,277.0,0.149,29.635,93.642,,,
2010,4,4,12,30,271.0,0.148,29.635,93.642,,,
2010,4,4,13,0,275.0,0.173,29.635,93.642,,,
2010,4,4,13,30,265.0,0.161,29.635,93.642,,,
2010,4,4,14,0,275.0,0.165,29.635,93.642,,,
2010,4,4,14,30,272.0,0.159,29.635,93.642,,,
2010,4,4,15,0,261.0,0.127,29.635,93.642,,,
2010,4,4,15,30,249.0,0.118,29.635,93.642,,,
2010,4,4,16,0,265.0,0.158,29.635,93.642,,,
2010,4,4,16,30,272.0,0.15,29.635,93.642,,,
2010,4,4,17,0,266.0,0.144,29.635,93.642,,,
2010,4,4,17,30,278.0,0.148,29.635,93.642,,,
2010,4,4,18,0,266.0,0.143,29.635,93.642,,,
2010,4,4,18,30,262.0,0.135,29.635,93.642,,,
2010,4,4,19,0,275.0,0.174,29.635,93.642,,,
2010,4,4,19,30,295.0,0.196,29.635,93.642,,,
2010,4,4,20,0,297.0,0.162,29.635,93.642,,,
2010,4,4,20,30,283.0,0.149,29.635,93.642,,,
2010,4,4,21,0,280.0,0.183,29.635,93.642,,,
2010,4,4,21,30,278.0,0.154,29.635,93.642,,,
2010,4,4,22,0,272.0,0.14,29.635,93.642,,,
2010,4,4,22,30,265.0,0.149,29.635,93.642,,,
2010,4,4,23,0,269.0,0.168,29.635,93.642,,,
2010,4,4,23,30,261.0,0.151,29.635,93.642,,,
2010,4,5,0,0,249.0,0.141,29.635,93.642,,,
2010,4,5,0,30,242.0,0.131,29.635,93.642,,,
2010,4,5,1,0,247.0,0.128,29.635,93.642,,,
2010,4,5,1,30,239.0,0.153,29.635,93.642,,,
2010,4,5,2,0,243.0,0.14,29.635,93.642,,,
2010,4,5,2,30,252.0,0.142,29.635,93.642,,,
2010,4,5,3,0,251.0,0.144,29.635,93.642,,,
2010,4,5,3,30,256.0,0.172,29.635,93.642,,,
2010,4,5,4,0,253.0,0.145,29.635,93.642,,,
2010,4,5,4,30,261.0,0.144,29.635,93.642,,,
2010,4,5,5,0,260.0,0.177,29.635,93.642,,,
2010,4,5,5,30,257.0,0.13,29.635,93.642,,,
2010,4,5,6,0,241.0,0.1169999999999999,29.635,93.642,,,
2010,4,5,6,30,251.0,0.136,29.635,93.642,,,
2010,4,5,10,0,278.0,0.111,29.635,93.642,,,
2010,4,5,10,30,280.0,0.1159999999999999,29.635,93.642,,,
2010,4,5,11,0,272.0,0.122,29.635,93.642,,,
2010,4,5,11,30,272.0,0.147,29.635,93.642,,,
2010,4,5,12,0,256.0,0.178,29.635,93.642,,,
2010,4,5,12,30,258.0,0.189,29.635,93.642,,,
2010,4,5,13,0,257.0,0.186,29.635,93.642,,,
2010,4,5,13,30,259.0,0.207,29.635,93.642,,,
2010,4,5,14,0,253.0,0.206,29.635,93.642,,,
2010,4,5,14,30,249.0,0.193,29.635,93.642,,,
2010,4,5,15,0,250.0,0.187,29.635,93.642,,,
2010,4,5,15,30,244.0,0.133,29.635,93.642,,,
2010,4,5,16,0,253.0,0.189,29.635,93.642,,,
2010,4,5,16,30,244.0,0.19,29.635,93.642,,,
2010,4,5,19,0,254.0,0.177,29.635,93.642,,,
2010,4,5,19,30,252.0,0.179,29.635,93.642,,,
2010,4,5,20,0,261.0,0.161,29.635,93.642,,,
2010,4,5,20,30,256.0,0.176,29.635,93.642,,,
2010,4,5,21,0,263.0,0.167,29.635,93.642,,,
2010,4,5,21,30,261.0,0.165,29.635,93.642,,,
2010,4,5,22,0,261.0,0.162,29.635,93.642,,,
2010,4,5,22,30,275.0,0.128,29.635,93.642,,,
2010,4,5,23,0,278.0,0.127,29.635,93.642,,,
2010,4,5,23,30,254.0,0.155,29.635,93.642,,,
2010,4,6,0,0,265.0,0.32,29.635,93.642,,,
2010,4,6,0,30,269.0,0.412,29.635,93.642,,,
2010,4,6,1,0,267.0,0.4629999999999999,29.635,93.642,,,
2010,4,6,1,30,267.0,0.366,29.635,93.642,,,
2010,4,6,2,0,264.0,0.314,29.635,93.642,,,
2010,4,6,2,30,260.0,0.344,29.635,93.642,,,
2010,4,6,3,0,262.0,0.392,29.635,93.642,,,
2010,4,6,3,30,267.0,0.395,29.635,93.642,,,
2010,4,6,9,0,263.0,0.285,29.635,93.642,,,
2010,4,6,9,30,265.0,0.2789999999999999,29.635,93.642,,,
2010,4,6,10,0,270.0,0.26,29.635,93.642,,,
2010,4,6,10,30,264.0,0.251,29.635,93.642,,,
2010,4,6,11,0,261.0,0.263,29.635,93.642,,,
2010,4,6,11,30,254.0,0.263,29.635,93.642,,,
2010,4,6,12,0,253.0,0.236,29.635,93.642,,,
2010,4,6,12,30,243.0,0.504,29.635,93.642,,,
2010,4,6,13,0,248.0,0.509,29.635,93.642,,,
2010,4,6,13,30,247.0,0.44,29.635,93.642,,,
2010,4,6,14,0,246.0,0.436,29.635,93.642,,,
2010,4,6,14,30,240.0,0.397,29.635,93.642,,,
2010,4,6,15,0,237.0,0.399,29.635,93.642,,,
2010,4,6,15,30,235.0,0.364,29.635,93.642,,,
2010,4,6,16,0,233.0,0.3429999999999999,29.635,93.642,,,
2010,4,6,16,30,228.0,0.295,29.635,93.642,,,
2010,4,6,17,0,227.0,0.33,29.635,93.642,,,
2010,4,6,17,30,232.0,0.364,29.635,93.642,,,
2010,4,6,18,0,240.0,0.3429999999999999,29.635,93.642,,,
2010,4,6,18,30,242.0,0.334,29.635,93.642,,,
2010,4,6,19,0,238.0,0.299,29.635,93.642,,,
2010,4,6,19,30,254.0,0.307,29.635,93.642,,,
2010,4,6,20,0,260.0,0.284,29.635,93.642,,,
2010,4,6,20,30,256.0,0.244,29.635,93.642,,,
2010,4,6,21,0,254.0,0.24,29.635,93.642,,,
2010,4,6,21,30,269.0,0.535,29.635,93.642,,,
2010,4,6,22,0,274.0,0.6409999999999999,29.635,93.642,,,
2010,4,6,22,30,271.0,0.578,29.635,93.642,,,
2010,4,6,23,0,277.0,0.6920000000000001,29.635,93.642,,,
2010,4,6,23,30,279.0,0.664,29.635,93.642,,,
2010,4,7,0,0,277.0,0.635,29.635,93.642,,,
2010,4,7,0,30,276.0,0.5970000000000001,29.635,93.642,,,
2010,4,7,1,0,271.0,0.527,29.635,93.642,,,
2010,4,7,1,30,272.0,0.482,29.635,93.642,,,
2010,4,7,2,0,267.0,0.613,29.635,93.642,,,
2010,4,7,2,30,267.0,0.58,29.635,93.642,,,
2010,4,7,3,0,268.0,0.539,29.635,93.642,,,
2010,4,7,3,30,261.0,0.508,29.635,93.642,,,
2010,4,7,4,0,258.0,0.7490000000000001,29.635,93.642,,,
2010,4,7,4,30,255.0,0.664,29.635,93.642,,,
2010,4,7,5,0,255.0,0.767,29.635,93.642,,,
2010,4,7,5,30,249.0,0.757,29.635,93.642,,,
2010,4,7,6,0,246.0,0.7040000000000001,29.635,93.642,,,
2010,4,7,6,30,240.0,0.8250000000000001,29.635,93.642,,,
2010,4,7,7,0,248.0,0.6070000000000001,29.635,93.642,,,
2010,4,7,7,30,244.0,0.654,29.635,93.642,,,
2010,4,7,8,0,251.0,0.821,29.635,93.642,,,
2010,4,7,8,30,247.0,0.8340000000000001,29.635,93.642,,,
2010,4,7,9,0,251.0,0.8320000000000001,29.635,93.642,,,
2010,4,7,9,30,248.0,0.795,29.635,93.642,,,
2010,4,7,10,0,249.0,0.8240000000000001,29.635,93.642,,,
2010,4,7,10,30,250.0,0.711,29.635,93.642,,,
2010,4,7,11,0,239.0,0.612,29.635,93.642,,,
2010,4,7,11,30,270.0,0.24,29.635,93.642,,,
2010,4,7,12,0,285.0,0.28,29.635,93.642,,,
2010,4,7,12,30,294.0,0.288,29.635,93.642,,,
2010,4,7,13,0,293.0,0.295,29.635,93.642,,,
2010,4,7,13,30,299.0,0.315,29.635,93.642,,,
2010,4,7,14,0,286.0,0.26,29.635,93.642,,,
2010,4,7,14,30,266.0,0.243,29.635,93.642,,,
2010,4,7,15,0,257.0,0.3,29.635,93.642,,,
2010,4,7,15,30,267.0,0.28,29.635,93.642,,,
2010,4,7,16,0,267.0,0.596,29.635,93.642,,,
2010,4,7,16,30,255.0,0.693,29.635,93.642,,,
2010,4,7,17,0,256.0,0.642,29.635,93.642,,,
2010,4,7,17,30,255.0,0.659,29.635,93.642,,,
2010,4,7,18,0,258.0,0.637,29.635,93.642,,,
2010,4,7,18,30,260.0,0.657,29.635,93.642,,,
2010,4,7,19,0,262.0,0.67,29.635,93.642,,,
2010,4,7,19,30,259.0,0.652,29.635,93.642,,,
2010,4,7,20,0,265.0,0.6509999999999999,29.635,93.642,,,
2010,4,7,20,30,265.0,0.649,29.635,93.642,,,
2010,4,7,21,0,268.0,0.8290000000000001,29.635,93.642,,,
2010,4,7,21,30,267.0,0.7220000000000001,29.635,93.642,,,
2010,4,7,22,0,269.0,0.7490000000000001,29.635,93.642,,,
2010,4,7,22,30,268.0,0.785,29.635,93.642,,,
2010,4,7,23,0,270.0,0.93,29.635,93.642,,,
2010,4,7,23,30,272.0,0.841,29.635,93.642,,,
2010,4,8,0,0,268.0,0.9,29.635,93.642,,,
2010,4,8,0,30,266.0,0.911,29.635,93.642,,,
2010,4,8,1,0,266.0,0.871,29.635,93.642,,,
2010,4,8,1,30,260.0,0.863,29.635,93.642,,,
2010,4,8,2,0,263.0,0.917,29.635,93.642,,,
2010,4,8,2,30,263.0,0.899,29.635,93.642,,,
2010,4,8,3,0,263.0,0.831,29.635,93.642,,,
2010,4,8,3,30,261.0,0.798,29.635,93.642,,,
2010,4,8,4,0,239.0,0.75,29.635,93.642,,,
2010,4,8,4,30,235.0,0.804,29.635,93.642,,,
2010,4,8,5,0,236.0,0.752,29.635,93.642,,,
2010,4,8,5,30,238.0,0.885,29.635,93.642,,,
2010,4,8,6,0,242.0,0.8890000000000001,29.635,93.642,,,
2010,4,8,6,30,240.0,0.872,29.635,93.642,,,
2010,4,8,7,0,236.0,0.8590000000000001,29.635,93.642,,,
2010,4,8,7,30,233.0,0.788,29.635,93.642,,,
2010,4,8,8,0,228.0,0.693,29.635,93.642,,,
2010,4,8,8,30,223.0,0.7440000000000001,29.635,93.642,,,
2010,4,8,9,0,223.0,0.632,29.635,93.642,,,
2010,4,8,9,30,225.0,0.5710000000000001,29.635,93.642,,,
2010,4,8,10,0,220.0,0.492,29.635,93.642,,,
2010,4,8,10,30,217.0,0.472,29.635,93.642,,,
2010,4,8,11,0,208.0,0.421,29.635,93.642,,,
2010,4,8,11,30,204.0,0.427,29.635,93.642,,,
2010,4,8,12,0,208.0,0.425,29.635,93.642,,,
2010,4,8,12,30,220.0,0.417,29.635,93.642,,,
2010,4,8,13,0,222.0,0.385,29.635,93.642,,,
2010,4,8,13,30,226.0,0.358,29.635,93.642,,,
2010,4,8,14,0,223.0,0.346,29.635,93.642,,,
2010,4,8,14,30,223.0,0.267,29.635,93.642,,,
2010,4,8,15,0,222.0,0.212,29.635,93.642,,,
2010,4,8,15,30,218.0,0.181,29.635,93.642,,,
2010,4,8,16,0,207.0,0.246,29.635,93.642,,,
2010,4,8,16,30,217.0,0.257,29.635,93.642,,,
2010,4,8,17,0,219.0,0.268,29.635,93.642,,,
2010,4,8,17,30,227.0,0.26,29.635,93.642,,,
2010,4,8,18,0,224.0,0.273,29.635,93.642,,,
2010,4,8,18,30,217.0,0.309,29.635,93.642,,,
2010,4,8,19,0,216.0,0.363,29.635,93.642,,,
2010,4,8,19,30,212.0,0.315,29.635,93.642,,,
2010,4,9,9,0,275.0,0.228,29.635,93.642,,,
2010,4,9,9,30,269.0,0.222,29.635,93.642,,,
2010,4,9,10,0,283.0,0.188,29.635,93.642,,,
2010,4,9,10,30,280.0,0.186,29.635,93.642,,,
2010,4,9,11,0,284.0,0.1939999999999999,29.635,93.642,,,
2010,4,9,11,30,285.0,0.209,29.635,93.642,,,
2010,4,9,12,0,299.0,0.218,29.635,93.642,,,
2010,4,9,12,30,296.0,0.2289999999999999,29.635,93.642,,,
2010,4,9,13,0,298.0,0.197,29.635,93.642,,,
2010,4,9,13,30,296.0,0.246,29.635,93.642,,,
2010,4,9,14,0,308.0,0.267,29.635,93.642,,,
2010,4,9,14,30,310.0,0.237,29.635,93.642,,,
2010,4,9,15,0,311.0,0.235,29.635,93.642,,,
2010,4,9,15,30,302.0,0.261,29.635,93.642,,,
2010,4,9,16,0,303.0,0.341,29.635,93.642,,,
2010,4,9,16,30,307.0,0.374,29.635,93.642,,,
2010,4,9,17,0,308.0,0.345,29.635,93.642,,,
2010,4,9,17,30,303.0,0.262,29.635,93.642,,,
2010,4,9,18,0,299.0,0.26,29.635,93.642,,,
2010,4,9,18,30,307.0,0.31,29.635,93.642,,,
2010,4,9,19,0,307.0,0.248,29.635,93.642,,,
2010,4,9,19,30,291.0,0.184,29.635,93.642,,,
2010,4,9,20,0,301.0,0.198,29.635,93.642,,,
2010,4,9,20,30,294.0,0.163,29.635,93.642,,,
2010,4,9,21,0,277.0,0.154,29.635,93.642,,,
2010,4,9,21,30,288.0,0.138,29.635,93.642,,,
2010,4,9,22,0,291.0,0.121,29.635,93.642,,,
2010,4,9,22,30,284.0,0.151,29.635,93.642,,,
2010,4,9,23,0,287.0,0.156,29.635,93.642,,,
2010,4,9,23,30,272.0,0.124,29.635,93.642,,,
2010,4,10,0,0,289.0,0.128,29.635,93.642,,,
2010,4,10,0,30,290.0,0.118,29.635,93.642,,,
2010,4,10,1,0,289.0,0.119,29.635,93.642,,,
2010,4,10,1,30,297.0,0.1169999999999999,29.635,93.642,,,
2010,4,10,2,0,289.0,0.14,29.635,93.642,,,
2010,4,10,2,30,275.0,0.144,29.635,93.642,,,
2010,4,10,3,0,290.0,0.121,29.635,93.642,,,
2010,4,10,3,30,286.0,0.115,29.635,93.642,,,
2010,4,10,4,0,283.0,0.102,29.635,93.642,,,
2010,4,10,4,30,282.0,0.13,29.635,93.642,,,
2010,4,10,6,0,264.0,0.108,29.635,93.642,,,
2010,4,10,6,30,265.0,0.125,29.635,93.642,,,
2010,4,10,7,0,266.0,0.102,29.635,93.642,,,
2010,4,10,7,30,241.0,0.087,29.635,93.642,,,
2010,4,10,8,0,239.0,0.0969999999999999,29.635,93.642,,,
2010,4,10,8,30,248.0,0.086,29.635,93.642,,,
2010,4,10,9,0,238.0,0.089,29.635,93.642,,,
2010,4,10,9,30,242.0,0.084,29.635,93.642,,,
2010,4,10,10,0,266.0,0.093,29.635,93.642,,,
2010,4,10,10,30,228.0,0.094,29.635,93.642,,,
2010,4,10,11,0,226.0,0.118,29.635,93.642,,,
2010,4,10,11,30,233.0,0.092,29.635,93.642,,,
2010,4,10,12,0,237.0,0.099,29.635,93.642,,,
2010,4,10,12,30,219.0,0.104,29.635,93.642,,,
2010,4,10,13,0,247.0,0.067,29.635,93.642,,,
2010,4,10,13,30,249.0,0.071,29.635,93.642,,,
2010,4,10,14,0,246.0,0.146,29.635,93.642,,,
2010,4,10,14,30,260.0,0.184,29.635,93.642,,,
2010,4,10,15,0,268.0,0.197,29.635,93.642,,,
2010,4,10,15,30,280.0,0.225,29.635,93.642,,,
2010,4,10,16,0,268.0,0.231,29.635,93.642,,,
2010,4,10,16,30,279.0,0.205,29.635,93.642,,,
2010,4,10,17,0,277.0,0.246,29.635,93.642,,,
2010,4,10,17,30,291.0,0.201,29.635,93.642,,,
2010,4,10,18,0,276.0,0.185,29.635,93.642,,,
2010,4,10,18,30,297.0,0.189,29.635,93.642,,,
2010,4,10,19,0,274.0,0.243,29.635,93.642,,,
2010,4,10,19,30,281.0,0.32,29.635,93.642,,,
2010,4,10,20,0,276.0,0.244,29.635,93.642,,,
2010,4,10,20,30,287.0,0.206,29.635,93.642,,,
2010,4,10,21,0,284.0,0.217,29.635,93.642,,,
2010,4,10,21,30,271.0,0.189,29.635,93.642,,,
2010,4,10,22,0,288.0,0.208,29.635,93.642,,,
2010,4,10,22,30,269.0,0.141,29.635,93.642,,,
2010,4,10,23,0,277.0,0.192,29.635,93.642,,,
2010,4,10,23,30,298.0,0.144,29.635,93.642,,,
2010,4,11,0,0,296.0,0.155,29.635,93.642,,,
2010,4,11,0,30,280.0,0.165,29.635,93.642,,,
2010,4,11,1,0,275.0,0.151,29.635,93.642,,,
2010,4,11,1,30,275.0,0.203,29.635,93.642,,,
2010,4,11,2,0,285.0,0.227,29.635,93.642,,,
2010,4,11,2,30,275.0,0.218,29.635,93.642,,,
2010,4,11,3,0,278.0,0.136,29.635,93.642,,,
2010,4,11,3,30,266.0,0.192,29.635,93.642,,,
2010,4,11,4,0,266.0,0.258,29.635,93.642,,,
2010,4,11,4,30,255.0,0.238,29.635,93.642,,,
2010,4,11,5,0,260.0,0.247,29.635,93.642,,,
2010,4,11,5,30,270.0,0.245,29.635,93.642,,,
2010,4,11,6,0,249.0,0.247,29.635,93.642,,,
2010,4,11,6,30,258.0,0.217,29.635,93.642,,,
2010,4,11,7,0,257.0,0.277,29.635,93.642,,,
2010,4,11,7,30,248.0,0.261,29.635,93.642,,,
2010,4,11,8,0,251.0,0.249,29.635,93.642,,,
2010,4,11,8,30,243.0,0.2289999999999999,29.635,93.642,,,
2010,4,11,9,0,245.0,0.261,29.635,93.642,,,
2010,4,11,9,30,239.0,0.299,29.635,93.642,,,
2010,4,11,10,0,243.0,0.301,29.635,93.642,,,
2010,4,11,10,30,242.0,0.3,29.635,93.642,,,
2010,4,11,11,0,242.0,0.305,29.635,93.642,,,
2010,4,11,11,30,243.0,0.31,29.635,93.642,,,
2010,4,11,12,0,246.0,0.316,29.635,93.642,,,
2010,4,11,12,30,253.0,0.315,29.635,93.642,,,
2010,4,11,13,0,251.0,0.311,29.635,93.642,,,
2010,4,11,13,30,249.0,0.322,29.635,93.642,,,
2010,4,11,14,0,250.0,0.3229999999999999,29.635,93.642,,,
2010,4,11,14,30,251.0,0.329,29.635,93.642,,,
2010,4,11,15,0,254.0,0.367,29.635,93.642,,,
2010,4,11,15,30,255.0,0.409,29.635,93.642,,,
2010,4,11,16,0,257.0,0.394,29.635,93.642,,,
2010,4,11,16,30,262.0,0.384,29.635,93.642,,,
2010,4,11,17,0,261.0,0.386,29.635,93.642,,,
2010,4,11,17,30,262.0,0.434,29.635,93.642,,,
2010,4,11,18,0,268.0,0.437,29.635,93.642,,,
2010,4,11,18,30,262.0,0.445,29.635,93.642,,,
2010,4,11,19,0,264.0,0.465,29.635,93.642,,,
2010,4,11,19,30,260.0,0.437,29.635,93.642,,,
2010,4,11,20,0,263.0,0.452,29.635,93.642,,,
2010,4,11,20,30,270.0,0.336,29.635,93.642,,,
2010,4,12,1,0,264.0,0.186,29.635,93.642,,,
2010,4,12,1,30,262.0,0.171,29.635,93.642,,,
2010,4,12,2,0,262.0,0.16,29.635,93.642,,,
