year,month,day,hour,min,wind dir,wind speed,lat,lon,current dir,current speed
2010,2,16,17,50,304.0,4.0,29.237,94.404,,
2010,2,16,18,50,299.0,4.7,29.237,94.404,,
2010,2,16,19,50,313.0,4.9,29.237,94.404,,
2010,2,16,20,50,334.0,4.4,29.237,94.404,,
2010,2,16,21,50,327.0,3.9,29.237,94.404,,
2010,2,16,22,50,234.0,3.5,29.237,94.404,,
2010,2,16,23,50,216.0,4.0,29.237,94.404,,
2010,2,17,0,50,223.0,5.3,29.237,94.404,,
2010,2,17,1,50,234.0,4.6,29.237,94.404,,
2010,2,17,2,50,274.0,3.7,29.237,94.404,,
2010,2,17,3,50,307.0,4.5,29.237,94.404,,
2010,2,17,4,50,288.0,5.0,29.237,94.404,,
2010,2,17,5,50,304.0,5.5,29.237,94.404,,
2010,2,17,6,50,346.0,7.1,29.237,94.404,,
2010,2,17,7,50,354.0,6.8,29.237,94.404,,
2010,2,17,8,50,355.0,6.9,29.237,94.404,,
2010,2,17,9,50,350.0,7.0,29.237,94.404,,
2010,2,17,10,50,339.0,5.4,29.237,94.404,,
2010,2,17,11,50,340.0,5.1,29.237,94.404,,
2010,2,17,12,50,336.0,4.6,29.237,94.404,,
2010,2,17,13,50,316.0,3.6,29.237,94.404,,
2010,2,17,14,50,315.0,3.8,29.237,94.404,,
2010,2,17,15,50,321.0,5.4,29.237,94.404,,
2010,2,17,16,50,311.0,5.5,29.237,94.404,,
2010,2,17,17,50,289.0,4.7,29.237,94.404,,
2010,2,17,18,50,284.0,5.0,29.237,94.404,,
2010,2,17,19,50,302.0,4.9,29.237,94.404,,
2010,2,17,20,50,327.0,4.8,29.237,94.404,,
2010,2,17,21,50,217.0,3.4,29.237,94.404,,
2010,2,17,22,50,248.0,3.5,29.237,94.404,,
2010,2,17,23,50,289.0,2.5,29.237,94.404,,
2010,2,18,0,50,343.0,3.7,29.237,94.404,,
2010,2,18,1,50,2.0,2.7,29.237,94.404,,
2010,2,18,2,50,5.0,2.8,29.237,94.404,,
2010,2,18,3,50,352.0,1.9,29.237,94.404,,
2010,2,18,4,50,334.0,1.2,29.237,94.404,,
2010,2,18,5,50,343.0,1.3,29.237,94.404,,
2010,2,18,6,50,355.0,1.9,29.237,94.404,,
2010,2,18,7,50,7.0,1.7,29.237,94.404,,
2010,2,18,8,50,273.0,1.3,29.237,94.404,,
2010,2,18,9,50,314.0,1.1,29.237,94.404,,
2010,2,18,10,50,332.0,1.4,29.237,94.404,,
2010,2,18,11,50,12.0,1.7,29.237,94.404,,
2010,2,18,12,50,36.0,2.3,29.237,94.404,,
2010,2,18,13,50,76.0,2.5,29.237,94.404,,
2010,2,18,14,50,93.0,3.5,29.237,94.404,,
2010,2,18,15,50,90.0,3.8,29.237,94.404,,
2010,2,18,16,50,87.0,5.0,29.237,94.404,,
2010,2,18,17,50,95.0,6.2,29.237,94.404,,
2010,2,18,18,50,106.0,6.1,29.237,94.404,,
2010,2,18,19,50,102.0,5.3,29.237,94.404,,
2010,2,18,20,50,111.0,4.3,29.237,94.404,,
2010,2,18,21,50,106.0,3.9,29.237,94.404,,
2010,2,18,22,50,108.0,4.4,29.237,94.404,,
2010,2,18,23,50,111.0,4.0,29.237,94.404,,
2010,2,19,0,50,109.0,4.8,29.237,94.404,,
2010,2,19,1,50,112.0,4.7,29.237,94.404,,
2010,2,19,2,50,111.0,5.1,29.237,94.404,,
2010,2,19,3,50,114.0,5.4,29.237,94.404,,
2010,2,19,4,50,111.0,4.9,29.237,94.404,,
2010,2,19,5,50,110.0,4.5,29.237,94.404,,
2010,2,19,6,50,103.0,4.1,29.237,94.404,,
2010,2,19,7,50,88.0,3.6,29.237,94.404,,
2010,2,19,8,50,72.0,3.3,29.237,94.404,,
2010,2,19,9,50,81.0,4.3,29.237,94.404,,
2010,2,19,10,50,74.0,5.0,29.237,94.404,,
2010,2,19,11,50,88.0,5.7,29.237,94.404,,
2010,2,19,12,50,98.0,6.0,29.237,94.404,,
2010,2,19,13,50,73.0,5.9,29.237,94.404,,
2010,2,19,14,50,67.0,6.7,29.237,94.404,,
2010,2,19,15,50,112.0,8.2,29.237,94.404,,
2010,2,19,16,50,102.0,8.2,29.237,94.404,,
2010,2,19,17,50,105.0,7.9,29.237,94.404,,
2010,2,19,18,50,98.0,7.9,29.237,94.404,,
2010,2,19,19,50,100.0,7.9,29.237,94.404,,
2010,2,19,20,50,100.0,8.0,29.237,94.404,,
2010,2,19,21,50,97.0,7.6,29.237,94.404,,
2010,2,19,22,50,95.0,8.1,29.237,94.404,,
2010,2,19,23,50,92.0,7.1,29.237,94.404,,
2010,2,20,0,50,86.0,6.7,29.237,94.404,,
2010,2,20,1,50,82.0,5.9,29.237,94.404,,
2010,2,20,2,50,91.0,4.9,29.237,94.404,,
2010,2,20,3,50,94.0,4.5,29.237,94.404,,
2010,2,20,4,50,92.0,4.6,29.237,94.404,,
2010,2,20,5,50,88.0,4.1,29.237,94.404,,
2010,2,20,6,50,82.0,3.9,29.237,94.404,,
2010,2,20,7,50,89.0,3.9,29.237,94.404,,
2010,2,20,8,50,97.0,4.6,29.237,94.404,,
2010,2,20,9,50,81.0,3.8,29.237,94.404,,
2010,2,20,10,50,74.0,3.3,29.237,94.404,,
2010,2,20,11,50,78.0,4.2,29.237,94.404,,
2010,2,20,12,50,75.0,5.1,29.237,94.404,,
2010,2,20,13,50,64.0,5.2,29.237,94.404,,
2010,2,20,14,50,73.0,6.3,29.237,94.404,,
2010,2,20,15,50,76.0,7.0,29.237,94.404,,
2010,2,20,16,50,78.0,6.8,29.237,94.404,,
2010,2,20,17,50,89.0,7.1,29.237,94.404,,
2010,2,20,18,50,90.0,6.4,29.237,94.404,,
2010,2,20,19,50,83.0,6.4,29.237,94.404,,
2010,2,20,20,50,90.0,6.9,29.237,94.404,,
2010,2,20,21,50,91.0,6.6,29.237,94.404,,
2010,2,20,22,50,87.0,7.6,29.237,94.404,,
2010,2,20,23,50,87.0,7.2,29.237,94.404,,
2010,2,21,0,50,85.0,6.9,29.237,94.404,,
2010,2,21,1,50,91.0,7.7,29.237,94.404,,
2010,2,21,2,50,95.0,6.8,29.237,94.404,,
2010,2,21,3,50,101.0,6.5,29.237,94.404,,
2010,2,21,4,50,106.0,8.9,29.237,94.404,,
2010,2,21,5,50,107.0,7.6,29.237,94.404,,
2010,2,21,6,50,110.0,8.4,29.237,94.404,,
2010,2,21,7,50,105.0,7.1,29.237,94.404,,
2010,2,21,8,50,109.0,6.2,29.237,94.404,,
2010,2,21,9,50,108.0,6.0,29.237,94.404,,
2010,2,21,10,50,107.0,5.3,29.237,94.404,,
2010,2,21,11,50,112.0,5.6,29.237,94.404,,
2010,2,21,12,50,112.0,5.9,29.237,94.404,,
2010,2,21,13,50,114.0,6.1,29.237,94.404,,
2010,2,21,14,50,133.0,4.1,29.237,94.404,,
2010,2,21,15,50,148.0,4.7,29.237,94.404,,
2010,2,21,16,50,150.0,2.7,29.237,94.404,,
2010,2,21,17,50,152.0,4.5,29.237,94.404,,
2010,2,21,18,50,139.0,3.8,29.237,94.404,,
2010,2,21,19,50,167.0,3.6,29.237,94.404,,
2010,2,21,20,50,169.0,1.8,29.237,94.404,,
2010,2,21,21,50,195.0,3.3,29.237,94.404,,
2010,2,21,22,50,273.0,0.9,29.237,94.404,,
2010,2,21,23,50,350.0,1.7,29.237,94.404,,
2010,2,22,0,50,107.0,1.9,29.237,94.404,,
2010,2,22,1,50,100.0,1.4,29.237,94.404,,
2010,2,22,2,50,188.0,0.6,29.237,94.404,,
2010,2,22,3,50,229.0,0.7,29.237,94.404,,
2010,2,22,4,50,294.0,1.5,29.237,94.404,,
2010,2,22,5,50,266.0,1.8,29.237,94.404,,
2010,2,22,6,50,266.0,3.2,29.237,94.404,,
2010,2,22,7,50,325.0,4.5,29.237,94.404,,
2010,2,22,8,50,340.0,4.3,29.237,94.404,,
2010,2,22,9,50,360.0,7.3,29.237,94.404,,
2010,2,22,10,50,1.0,8.5,29.237,94.404,,
2010,2,22,11,50,6.0,6.0,29.237,94.404,,
2010,2,22,12,50,353.0,8.0,29.237,94.404,,
2010,2,22,13,50,317.0,8.4,29.237,94.404,,
2010,2,22,14,50,335.0,7.8,29.237,94.404,,
2010,2,22,15,50,352.0,7.5,29.237,94.404,,
2010,2,22,16,50,352.0,8.7,29.237,94.404,,
2010,2,22,17,50,350.0,7.4,29.237,94.404,,
2010,2,22,18,50,338.0,7.5,29.237,94.404,,
2010,2,22,19,50,337.0,7.3,29.237,94.404,,
2010,2,22,20,50,332.0,6.3,29.237,94.404,,
2010,2,22,21,50,350.0,4.1,29.237,94.404,,
2010,2,22,22,50,2.0,6.4,29.237,94.404,,
2010,2,22,23,50,10.0,5.5,29.237,94.404,,
2010,2,23,0,50,18.0,6.3,29.237,94.404,,
2010,2,23,1,50,33.0,5.8,29.237,94.404,,
2010,2,23,2,50,17.0,7.9,29.237,94.404,,
2010,2,23,3,50,15.0,9.7,29.237,94.404,,
2010,2,23,4,50,20.0,9.3,29.237,94.404,,
2010,2,23,5,50,14.0,9.1,29.237,94.404,,
2010,2,23,6,50,26.0,8.4,29.237,94.404,,
2010,2,23,7,50,32.0,9.0,29.237,94.404,,
2010,2,23,8,50,27.0,8.7,29.237,94.404,,
2010,2,23,9,50,23.0,9.6,29.237,94.404,,
2010,2,23,10,50,23.0,9.0,29.237,94.404,,
2010,2,23,11,50,20.0,8.2,29.237,94.404,,
2010,2,23,12,50,33.0,7.1,29.237,94.404,,
2010,2,23,13,50,38.0,7.7,29.237,94.404,,
2010,2,23,14,50,35.0,7.5,29.237,94.404,,
2010,2,23,15,50,25.0,8.2,29.237,94.404,,
2010,2,23,16,50,352.0,7.1,29.237,94.404,,
2010,2,23,17,50,350.0,6.8,29.237,94.404,,
2010,2,23,18,50,355.0,6.7,29.237,94.404,,
2010,2,23,19,50,5.0,5.2,29.237,94.404,,
2010,2,23,20,50,16.0,7.2,29.237,94.404,,
2010,2,23,21,50,5.0,6.4,29.237,94.404,,
2010,2,23,22,50,5.0,8.8,29.237,94.404,,
2010,2,23,23,50,356.0,9.8,29.237,94.404,,
2010,2,24,0,50,351.0,11.2,29.237,94.404,,
2010,2,24,1,50,356.0,9.6,29.237,94.404,,
2010,2,24,2,50,341.0,9.5,29.237,94.404,,
2010,2,24,3,50,342.0,11.1,29.237,94.404,,
2010,2,24,4,50,343.0,11.7,29.237,94.404,,
2010,2,24,5,50,344.0,12.5,29.237,94.404,,
2010,2,24,6,50,342.0,13.1,29.237,94.404,,
2010,2,24,7,50,349.0,11.6,29.237,94.404,,
2010,2,24,8,50,348.0,12.3,29.237,94.404,,
2010,2,24,9,50,347.0,12.3,29.237,94.404,,
2010,2,24,10,50,353.0,12.9,29.237,94.404,,
2010,2,24,11,50,348.0,10.9,29.237,94.404,,
2010,2,24,12,50,346.0,9.1,29.237,94.404,,
2010,2,24,13,50,332.0,9.5,29.237,94.404,,
2010,2,24,14,50,329.0,9.7,29.237,94.404,,
2010,2,24,15,50,334.0,8.8,29.237,94.404,,
2010,2,24,16,50,342.0,8.4,29.237,94.404,,
2010,2,24,17,50,347.0,7.6,29.237,94.404,,
2010,2,24,18,50,316.0,7.3,29.237,94.404,,
2010,2,24,19,50,315.0,8.2,29.237,94.404,,
2010,2,24,20,50,297.0,6.9,29.237,94.404,,
2010,2,24,21,50,298.0,7.2,29.237,94.404,,
2010,2,24,22,50,309.0,8.0,29.237,94.404,,
2010,2,24,23,50,319.0,7.6,29.237,94.404,,
2010,2,25,0,50,325.0,7.0,29.237,94.404,,
2010,2,25,1,50,339.0,7.6,29.237,94.404,,
2010,2,25,2,50,356.0,8.5,29.237,94.404,,
2010,2,25,3,50,2.0,7.5,29.237,94.404,,
2010,2,25,4,50,360.0,7.5,29.237,94.404,,
2010,2,25,5,50,5.0,5.4,29.237,94.404,,
2010,2,25,6,50,5.0,5.4,29.237,94.404,,
2010,2,25,7,50,10.0,4.4,29.237,94.404,,
2010,2,25,8,50,20.0,4.0,29.237,94.404,,
2010,2,25,9,50,52.0,3.7,29.237,94.404,,
2010,2,25,10,50,67.0,4.0,29.237,94.404,,
2010,2,25,11,50,82.0,4.2,29.237,94.404,,
2010,2,25,12,50,93.0,5.5,29.237,94.404,,
2010,2,25,13,50,123.0,5.2,29.237,94.404,,
2010,2,25,14,50,135.0,5.9,29.237,94.404,,
2010,2,25,15,50,133.0,6.1,29.237,94.404,,
2010,2,25,16,50,120.0,5.6,29.237,94.404,,
2010,2,25,17,50,129.0,6.1,29.237,94.404,,
2010,2,25,18,50,122.0,5.8,29.237,94.404,,
2010,2,25,19,50,118.0,6.6,29.237,94.404,,
2010,2,25,20,50,109.0,6.5,29.237,94.404,,
2010,2,25,21,50,109.0,8.4,29.237,94.404,,
2010,2,25,22,50,108.0,7.5,29.237,94.404,,
2010,2,25,23,50,125.0,4.0,29.237,94.404,,
2010,2,26,0,50,115.0,4.4,29.237,94.404,,
2010,2,26,1,50,122.0,3.9,29.237,94.404,,
2010,2,26,2,50,113.0,5.9,29.237,94.404,,
2010,2,26,3,50,131.0,5.1,29.237,94.404,,
2010,2,26,4,50,119.0,3.3,29.237,94.404,,
2010,2,26,5,50,91.0,3.9,29.237,94.404,,
2010,2,26,6,50,88.0,4.6,29.237,94.404,,
2010,2,26,7,50,94.0,4.1,29.237,94.404,,
2010,2,26,8,50,72.0,3.0,29.237,94.404,,
2010,2,26,9,50,81.0,4.6,29.237,94.404,,
2010,2,26,10,50,86.0,4.4,29.237,94.404,,
2010,2,26,11,50,,5.0,29.237,94.404,,
2010,2,26,12,50,,3.5,29.237,94.404,,
2010,2,26,13,50,81.0,3.2,29.237,94.404,,
2010,2,26,14,50,104.0,5.4,29.237,94.404,,
2010,2,26,15,50,136.0,3.6,29.237,94.404,,
2010,2,26,16,50,136.0,3.4,29.237,94.404,,
2010,2,26,17,50,189.0,5.3,29.237,94.404,,
2010,2,26,18,50,213.0,1.8,29.237,94.404,,
2010,2,26,19,50,230.0,3.6,29.237,94.404,,
2010,2,26,20,50,210.0,4.4,29.237,94.404,,
2010,2,26,21,50,214.0,4.6,29.237,94.404,,
2010,2,26,22,50,315.0,7.5,29.237,94.404,,
2010,2,26,23,50,325.0,8.3,29.237,94.404,,
2010,2,27,0,50,309.0,12.6,29.237,94.404,,
2010,2,27,1,50,311.0,12.4,29.237,94.404,,
2010,2,27,2,50,307.0,10.8,29.237,94.404,,
2010,2,27,3,50,318.0,11.9,29.237,94.404,,
2010,2,27,4,50,315.0,11.9,29.237,94.404,,
2010,2,27,5,50,324.0,11.6,29.237,94.404,,
2010,2,27,6,50,313.0,11.6,29.237,94.404,,
2010,2,27,7,50,328.0,13.0,29.237,94.404,,
2010,2,27,8,50,332.0,12.2,29.237,94.404,,
2010,2,27,9,50,325.0,12.2,29.237,94.404,,
2010,2,27,10,50,335.0,11.4,29.237,94.404,,
2010,2,27,11,50,350.0,11.4,29.237,94.404,,
2010,2,27,12,50,347.0,9.2,29.237,94.404,,
2010,2,27,13,50,345.0,9.5,29.237,94.404,,
2010,2,27,14,50,350.0,9.2,29.237,94.404,,
2010,2,27,15,50,355.0,8.2,29.237,94.404,,
2010,2,27,16,50,332.0,7.4,29.237,94.404,,
2010,2,27,17,50,335.0,5.6,29.237,94.404,,
2010,2,27,18,50,295.0,5.3,29.237,94.404,,
2010,2,27,19,50,281.0,4.5,29.237,94.404,,
2010,2,27,20,50,279.0,4.1,29.237,94.404,,
2010,2,27,21,50,267.0,4.5,29.237,94.404,,
2010,2,27,22,50,277.0,4.4,29.237,94.404,,
2010,2,27,23,50,273.0,4.0,29.237,94.404,,
2010,2,28,0,50,234.0,5.6,29.237,94.404,,
2010,2,28,1,50,235.0,6.0,29.237,94.404,,
2010,2,28,2,50,235.0,6.7,29.237,94.404,,
2010,2,28,3,50,233.0,7.0,29.237,94.404,,
2010,2,28,4,50,235.0,6.5,29.237,94.404,,
2010,2,28,5,50,230.0,5.5,29.237,94.404,,
2010,2,28,6,50,232.0,4.9,29.237,94.404,,
2010,2,28,7,50,229.0,4.5,29.237,94.404,,
2010,2,28,8,50,259.0,2.8,29.237,94.404,,
2010,2,28,9,50,253.0,1.1,29.237,94.404,,
2010,2,28,10,50,244.0,0.9,29.237,94.404,,
2010,2,28,11,50,219.0,1.8,29.237,94.404,,
2010,2,28,12,50,222.0,0.4,29.237,94.404,,
2010,2,28,13,50,135.0,1.4,29.237,94.404,,
2010,2,28,14,50,103.0,1.9,29.237,94.404,,
2010,2,28,15,50,101.0,2.4,29.237,94.404,,
2010,2,28,16,50,116.0,2.7,29.237,94.404,,
2010,2,28,17,50,128.0,2.8,29.237,94.404,,
2010,2,28,18,50,135.0,4.0,29.237,94.404,,
2010,2,28,19,50,128.0,5.2,29.237,94.404,,
2010,2,28,20,50,119.0,5.9,29.237,94.404,,
2010,2,28,21,50,123.0,6.4,29.237,94.404,,
2010,2,28,22,50,119.0,6.7,29.237,94.404,,
2010,2,28,23,50,115.0,6.5,29.237,94.404,,
2010,3,1,0,50,110.0,6.9,29.237,94.404,,
2010,3,1,1,50,107.0,6.8,29.237,94.404,,
2010,3,1,2,50,106.0,7.3,29.237,94.404,,
2010,3,1,3,50,105.0,6.7,29.237,94.404,,
2010,3,1,4,50,106.0,6.2,29.237,94.404,,
2010,3,1,5,50,107.0,5.9,29.237,94.404,,
2010,3,1,6,50,88.0,4.0,29.237,94.404,,
2010,3,1,7,50,38.0,5.8,29.237,94.404,,
2010,3,1,8,50,68.0,8.8,29.237,94.404,,
2010,3,1,9,50,80.0,11.7,29.237,94.404,,
2010,3,1,10,50,90.0,11.9,29.237,94.404,,
2010,3,1,11,50,97.0,11.9,29.237,94.404,,
2010,3,1,12,50,104.0,10.5,29.237,94.404,,
2010,3,1,13,50,114.0,11.4,29.237,94.404,,
2010,3,1,14,50,121.0,9.9,29.237,94.404,,
2010,3,1,15,50,126.0,8.6,29.237,94.404,,
2010,3,1,16,50,124.0,5.2,29.237,94.404,,
2010,3,1,17,50,200.0,2.6,29.237,94.404,,
2010,3,1,18,50,2.0,9.2,29.237,94.404,,
2010,3,1,19,50,1.0,9.6,29.237,94.404,,
2010,3,1,20,50,12.0,9.5,29.237,94.404,,
2010,3,1,21,50,7.0,7.2,29.237,94.404,,
2010,3,1,22,50,4.0,7.3,29.237,94.404,,
2010,3,1,23,50,20.0,6.6,29.237,94.404,,
2010,3,2,0,50,3.0,3.2,29.237,94.404,,
2010,3,2,1,50,348.0,7.1,29.237,94.404,,
2010,3,2,2,50,351.0,8.7,29.237,94.404,,
2010,3,2,3,50,339.0,10.7,29.237,94.404,,
2010,3,2,4,50,343.0,12.4,29.237,94.404,,
2010,3,2,5,50,342.0,13.0,29.237,94.404,,
2010,3,2,6,50,339.0,13.4,29.237,94.404,,
2010,3,2,7,50,346.0,13.4,29.237,94.404,,
2010,3,2,8,50,347.0,13.0,29.237,94.404,,
2010,3,2,9,50,341.0,12.2,29.237,94.404,,
2010,3,2,10,50,342.0,12.1,29.237,94.404,,
2010,3,2,11,50,338.0,12.1,29.237,94.404,,
2010,3,2,12,50,340.0,10.7,29.237,94.404,,
2010,3,2,13,50,342.0,13.3,29.237,94.404,,
2010,3,2,14,50,331.0,10.7,29.237,94.404,,
2010,3,2,15,50,332.0,10.6,29.237,94.404,,
2010,3,2,16,50,329.0,9.5,29.237,94.404,,
2010,3,2,17,50,325.0,8.2,29.237,94.404,,
2010,3,2,18,50,313.0,8.1,29.237,94.404,,
2010,3,2,19,50,312.0,7.4,29.237,94.404,,
2010,3,2,20,50,305.0,7.6,29.237,94.404,,
2010,3,2,21,50,305.0,7.6,29.237,94.404,,
2010,3,2,22,50,318.0,7.5,29.237,94.404,,
2010,3,2,23,50,312.0,7.5,29.237,94.404,,
2010,3,3,0,50,316.0,6.0,29.237,94.404,,
2010,3,3,1,50,320.0,5.3,29.237,94.404,,
2010,3,3,2,50,355.0,6.3,29.237,94.404,,
2010,3,3,3,50,344.0,7.3,29.237,94.404,,
2010,3,3,4,50,343.0,7.4,29.237,94.404,,
2010,3,3,5,50,342.0,7.5,29.237,94.404,,
2010,3,3,6,50,8.0,7.5,29.237,94.404,,
2010,3,3,7,50,42.0,6.9,29.237,94.404,,
2010,3,3,8,50,62.0,5.8,29.237,94.404,,
2010,3,3,9,50,66.0,4.8,29.237,94.404,,
2010,3,3,10,50,64.0,4.3,29.237,94.404,,
2010,3,3,11,50,58.0,5.1,29.237,94.404,,
2010,3,3,12,50,65.0,4.0,29.237,94.404,,
2010,3,3,13,50,62.0,3.3,29.237,94.404,,
2010,3,3,14,50,55.0,3.5,29.237,94.404,,
2010,3,3,15,50,33.0,2.9,29.237,94.404,,
2010,3,3,16,50,11.0,1.6,29.237,94.404,,
2010,3,3,17,50,336.0,1.4,29.237,94.404,,
2010,3,3,18,50,236.0,1.5,29.237,94.404,,
2010,3,3,19,50,233.0,2.3,29.237,94.404,,
2010,3,3,20,50,333.0,0.9,29.237,94.404,,
2010,3,3,21,50,225.0,1.8,29.237,94.404,,
2010,3,3,22,50,207.0,3.7,29.237,94.404,,
2010,3,3,23,50,204.0,3.2,29.237,94.404,,
2010,3,4,0,50,201.0,3.1,29.237,94.404,,
2010,3,4,1,50,216.0,3.4,29.237,94.404,,
2010,3,4,2,50,216.0,3.3,29.237,94.404,,
2010,3,4,3,50,227.0,2.5,29.237,94.404,,
2010,3,4,4,50,227.0,2.0,29.237,94.404,,
2010,3,4,5,50,230.0,1.5,29.237,94.404,,
2010,3,4,6,50,262.0,0.6,29.237,94.404,,
2010,3,4,7,50,34.0,0.8,29.237,94.404,,
2010,3,4,8,50,72.0,2.1,29.237,94.404,,
2010,3,4,9,50,55.0,2.8,29.237,94.404,,
2010,3,4,10,50,71.0,3.3,29.237,94.404,,
2010,3,4,11,50,88.0,3.4,29.237,94.404,,
2010,3,4,12,50,95.0,3.7,29.237,94.404,,
2010,3,4,13,50,104.0,3.4,29.237,94.404,,
2010,3,4,14,50,105.0,3.5,29.237,94.404,,
2010,3,4,15,50,105.0,3.3,29.237,94.404,,
2010,3,4,16,50,106.0,3.8,29.237,94.404,,
2010,3,4,17,50,107.0,4.2,29.237,94.404,,
2010,3,4,18,50,106.0,4.6,29.237,94.404,,
2010,3,4,19,50,109.0,4.7,29.237,94.404,,
2010,3,4,20,50,104.0,4.9,29.237,94.404,,
2010,3,4,21,50,116.0,4.0,29.237,94.404,,
2010,3,4,22,50,116.0,4.3,29.237,94.404,,
2010,3,4,23,50,115.0,3.9,29.237,94.404,,
2010,3,5,0,50,131.0,5.0,29.237,94.404,,
2010,3,5,1,50,136.0,5.1,29.237,94.404,,
2010,3,5,2,50,144.0,5.0,29.237,94.404,,
2010,3,5,3,50,147.0,4.7,29.237,94.404,,
2010,3,5,4,50,154.0,4.8,29.237,94.404,,
2010,3,5,5,50,152.0,4.3,29.237,94.404,,
2010,3,5,6,50,144.0,3.4,29.237,94.404,,
2010,3,5,7,50,150.0,3.6,29.237,94.404,,
2010,3,5,8,50,150.0,2.6,29.237,94.404,,
2010,3,5,9,50,136.0,2.8,29.237,94.404,,
2010,3,5,10,50,125.0,3.5,29.237,94.404,,
2010,3,5,11,50,126.0,4.3,29.237,94.404,,
2010,3,5,12,50,129.0,4.8,29.237,94.404,,
2010,3,5,13,50,125.0,5.2,29.237,94.404,,
2010,3,5,14,50,120.0,4.5,29.237,94.404,,
2010,3,5,15,50,108.0,5.5,29.237,94.404,,
2010,3,5,16,50,110.0,6.2,29.237,94.404,,
2010,3,5,17,50,115.0,6.1,29.237,94.404,,
2010,3,5,18,50,122.0,5.7,29.237,94.404,,
2010,3,5,19,50,108.0,5.8,29.237,94.404,,
2010,3,5,20,50,101.0,5.7,29.237,94.404,,
2010,3,5,21,50,91.0,6.7,29.237,94.404,,
2010,3,5,22,50,98.0,7.4,29.237,94.404,,
2010,3,5,23,50,93.0,7.9,29.237,94.404,,
2010,3,6,0,50,100.0,6.9,29.237,94.404,,
2010,3,6,1,50,103.0,7.1,29.237,94.404,,
2010,3,6,2,50,,6.5,29.237,94.404,,
2010,3,6,3,50,104.0,6.3,29.237,94.404,,
2010,3,6,4,50,109.0,5.5,29.237,94.404,,
2010,3,6,5,50,112.0,5.8,29.237,94.404,,
2010,3,6,6,50,116.0,5.6,29.237,94.404,,
2010,3,6,7,50,115.0,4.7,29.237,94.404,,
2010,3,6,8,50,116.0,3.9,29.237,94.404,,
2010,3,6,9,50,117.0,2.7,29.237,94.404,,
2010,3,6,10,50,89.0,2.8,29.237,94.404,,
2010,3,6,11,50,86.0,3.4,29.237,94.404,,
2010,3,6,12,50,93.0,4.3,29.237,94.404,,
2010,3,6,13,50,85.0,4.4,29.237,94.404,,
2010,3,6,14,50,86.0,6.4,29.237,94.404,,
2010,3,6,15,50,90.0,6.1,29.237,94.404,,
2010,3,6,16,50,86.0,6.4,29.237,94.404,,
2010,3,6,17,50,82.0,6.3,29.237,94.404,,
2010,3,6,18,50,86.0,6.3,29.237,94.404,,
2010,3,6,19,50,83.0,6.6,29.237,94.404,,
2010,3,6,20,50,90.0,6.3,29.237,94.404,,
2010,3,6,21,50,93.0,6.6,29.237,94.404,,
2010,3,6,22,50,94.0,6.5,29.237,94.404,,
2010,3,6,23,50,98.0,6.0,29.237,94.404,,
2010,3,7,0,50,100.0,6.3,29.237,94.404,,
2010,3,7,1,50,111.0,5.6,29.237,94.404,,
2010,3,7,2,50,116.0,5.8,29.237,94.404,,
2010,3,7,3,50,130.0,5.3,29.237,94.404,,
2010,3,7,4,50,142.0,4.7,29.237,94.404,,
2010,3,7,5,50,131.0,4.2,29.237,94.404,,
2010,3,7,6,50,141.0,4.2,29.237,94.404,,
2010,3,7,7,50,136.0,3.6,29.237,94.404,,
2010,3,7,8,50,124.0,3.7,29.237,94.404,,
2010,3,7,9,50,122.0,4.7,29.237,94.404,,
2010,3,7,10,50,113.0,4.7,29.237,94.404,,
2010,3,7,11,50,108.0,4.6,29.237,94.404,,
2010,3,7,12,50,103.0,5.4,29.237,94.404,,
2010,3,7,13,50,98.0,5.5,29.237,94.404,,
2010,3,7,14,50,101.0,5.7,29.237,94.404,,
2010,3,7,15,50,105.0,5.2,29.237,94.404,,
2010,3,7,16,50,,4.8,29.237,94.404,,
2010,3,7,17,50,96.0,5.7,29.237,94.404,,
2010,3,7,18,50,94.0,6.8,29.237,94.404,,
2010,3,7,19,50,98.0,7.0,29.237,94.404,,
2010,3,7,20,50,97.0,6.3,29.237,94.404,,
2010,3,7,21,50,104.0,6.6,29.237,94.404,,
2010,3,7,22,50,105.0,6.5,29.237,94.404,,
2010,3,7,23,50,100.0,6.3,29.237,94.404,,
2010,3,8,0,50,,6.6,29.237,94.404,,
2010,3,8,1,50,100.0,6.5,29.237,94.404,,
2010,3,8,2,50,102.0,6.8,29.237,94.404,,
2010,3,8,3,50,100.0,6.5,29.237,94.404,,
2010,3,8,4,50,97.0,7.0,29.237,94.404,,
2010,3,8,5,50,101.0,6.3,29.237,94.404,,
2010,3,8,6,50,101.0,6.7,29.237,94.404,,
2010,3,8,7,50,108.0,5.9,29.237,94.404,,
2010,3,8,8,50,105.0,5.7,29.237,94.404,,
2010,3,8,9,50,110.0,5.9,29.237,94.404,,
2010,3,8,10,50,103.0,6.1,29.237,94.404,,
2010,3,8,11,50,95.0,6.0,29.237,94.404,,
2010,3,8,12,50,97.0,7.1,29.237,94.404,,
2010,3,8,13,50,,7.9,29.237,94.404,,
2010,3,8,14,50,89.0,6.2,29.237,94.404,,
2010,3,8,15,50,91.0,5.1,29.237,94.404,,
2010,3,8,16,50,106.0,6.3,29.237,94.404,,
2010,3,8,17,50,108.0,8.6,29.237,94.404,,
2010,3,8,18,50,116.0,8.7,29.237,94.404,,
