year,month,day,hour,min,wind dir,wind speed,temp,lat,lon,current dir,current speed
2010,1,2,21,50,,6.9,24.5,26.055,-93.646,,
2010,1,2,22,50,,6.7,24.8,26.055,-93.646,,
2010,1,2,23,50,,6.5,24.7,26.055,-93.646,,
2010,1,3,0,50,,6.6,24.6,26.055,-93.646,,
2010,1,3,1,50,,6.8,24.7,26.055,-93.646,,
2010,1,3,2,50,,5.5,24.7,26.055,-93.646,,
2010,1,3,3,50,,5.7,24.7,26.055,-93.646,,
2010,1,3,4,50,,6.4,24.6,26.055,-93.646,,
2010,1,3,5,50,,5.6,24.6,26.055,-93.646,,
2010,1,3,6,50,,6.0,24.6,26.055,-93.646,,
2010,1,3,7,50,,4.1,24.7,26.055,-93.646,,
2010,1,3,8,50,,4.1,24.7,26.055,-93.646,,
2010,1,3,9,50,,4.2,24.7,26.055,-93.646,,
2010,1,3,10,50,,4.9,24.5,26.055,-93.646,,
2010,1,3,11,50,,4.9,,26.055,-93.646,,
2010,1,3,12,50,,5.9,24.6,26.055,-93.646,,
2010,1,3,13,50,,6.0,24.7,26.055,-93.646,,
2010,1,3,14,50,,6.1,24.6,26.055,-93.646,,
2010,1,3,15,50,,5.8,24.6,26.055,-93.646,,
2010,1,3,16,50,,4.1,24.6,26.055,-93.646,,
2010,1,3,17,50,,4.0,24.6,26.055,-93.646,,
2010,1,3,18,50,,4.4,24.7,26.055,-93.646,,
2010,1,3,19,50,,5.3,24.8,26.055,-93.646,,
2010,1,3,20,50,,4.7,24.8,26.055,-93.646,,
2010,1,3,21,50,,6.1,24.8,26.055,-93.646,,
2010,1,3,22,50,,5.1,24.8,26.055,-93.646,,
2010,1,3,23,50,,5.1,24.8,26.055,-93.646,,
2010,1,4,0,50,,4.2,25.0,26.055,-93.646,,
2010,1,4,1,50,,3.8,23.1,26.055,-93.646,,
2010,1,4,2,50,,10.1,23.6,26.055,-93.646,,
2010,1,4,3,50,,16.5,25.5,26.055,-93.646,,
2010,1,4,4,50,,14.0,25.4,26.055,-93.646,,
2010,1,4,5,50,,13.3,25.4,26.055,-93.646,,
2010,1,4,6,50,,13.8,25.3,26.055,-93.646,,
2010,1,4,7,50,,12.8,25.6,26.055,-93.646,,
2010,1,4,8,50,,12.3,25.2,26.055,-93.646,,
2010,1,4,9,50,,12.8,25.2,26.055,-93.646,,
2010,1,4,10,50,,11.5,24.9,26.055,-93.646,,
2010,1,4,11,50,,12.3,24.8,26.055,-93.646,,
2010,1,4,12,50,,11.5,25.0,26.055,-93.646,,
2010,1,4,13,50,,11.1,25.5,26.055,-93.646,,
2010,1,4,14,50,,11.1,24.7,26.055,-93.646,,
2010,1,4,15,50,,10.5,25.3,26.055,-93.646,,
2010,1,4,16,50,,10.2,24.3,26.055,-93.646,,
2010,1,4,17,50,,11.1,24.6,26.055,-93.646,,
2010,1,4,18,50,,10.8,24.8,26.055,-93.646,,
2010,1,4,19,50,,10.9,25.1,26.055,-93.646,,
2010,1,4,23,50,,10.1,24.9,26.055,-93.646,,
2010,1,5,0,50,,12.6,24.9,26.055,-93.646,,
2010,1,5,1,50,,10.8,24.4,26.055,-93.646,,
2010,1,5,2,50,,10.5,24.7,26.055,-93.646,,
2010,1,5,3,50,,9.8,24.4,26.055,-93.646,,
2010,1,5,4,50,,10.5,24.5,26.055,-93.646,,
2010,1,5,5,50,,9.8,24.6,26.055,-93.646,,
2010,1,5,6,50,,9.0,25.1,26.055,-93.646,,
2010,1,5,7,50,,10.0,23.5,26.055,-93.646,,
2010,1,5,8,50,,10.1,23.8,26.055,-93.646,,
2010,1,5,9,50,,10.6,24.9,26.055,-93.646,,
2010,1,5,10,50,,11.4,24.9,26.055,-93.646,,
2010,1,5,11,50,,10.8,22.9,26.055,-93.646,,
2010,1,5,12,50,,9.5,23.6,26.055,-93.646,,
2010,1,5,13,50,,9.9,23.9,26.055,-93.646,,
2010,1,5,14,50,,7.9,23.9,26.055,-93.646,,
2010,1,5,15,50,,8.2,23.8,26.055,-93.646,,
2010,1,5,16,50,,7.5,23.9,26.055,-93.646,,
2010,1,5,17,50,,6.9,24.0,26.055,-93.646,,
2010,1,5,18,50,,6.9,24.0,26.055,-93.646,,
2010,1,5,19,50,,6.8,24.1,26.055,-93.646,,
2010,1,5,20,50,,8.1,24.3,26.055,-93.646,,
2010,1,5,21,50,,5.9,24.3,26.055,-93.646,,
2010,1,5,22,50,,6.8,24.3,26.055,-93.646,,
2010,1,5,23,50,,7.9,24.3,26.055,-93.646,,
2010,1,6,0,50,,7.6,24.3,26.055,-93.646,,
2010,1,6,1,50,,5.9,24.2,26.055,-93.646,,
2010,1,6,2,50,,4.7,24.3,26.055,-93.646,,
2010,1,6,3,50,,4.9,24.3,26.055,-93.646,,
2010,1,6,4,50,,4.9,24.6,26.055,-93.646,,
2010,1,6,5,50,,3.2,25.1,26.055,-93.646,,
2010,1,6,6,50,,5.4,24.9,26.055,-93.646,,
2010,1,6,7,50,,6.7,24.9,26.055,-93.646,,
2010,1,6,8,50,,5.8,25.0,26.055,-93.646,,
2010,1,6,9,50,,5.2,24.6,26.055,-93.646,,
2010,1,6,10,50,,4.7,24.7,26.055,-93.646,,
2010,1,6,11,50,,5.9,24.5,26.055,-93.646,,
2010,1,6,12,50,,8.8,24.5,26.055,-93.646,,
2010,1,6,13,50,,9.6,24.8,26.055,-93.646,,
2010,1,6,14,50,,8.9,24.8,26.055,-93.646,,
2010,1,6,15,50,,8.5,24.6,26.055,-93.646,,
2010,1,6,16,50,,9.6,24.7,26.055,-93.646,,
2010,1,6,17,50,,10.1,24.6,26.055,-93.646,,
2010,1,6,18,50,,9.4,24.8,26.055,-93.646,,
2010,1,6,19,50,,8.9,24.8,26.055,-93.646,,
2010,1,6,21,50,,9.3,24.7,26.055,-93.646,,
2010,1,6,22,50,,9.3,24.7,26.055,-93.646,,
2010,1,6,23,50,,9.6,24.4,26.055,-93.646,,
2010,1,7,0,50,,9.8,24.1,26.055,-93.646,,
2010,1,7,2,50,,9.3,24.6,26.055,-93.646,,
2010,1,7,3,50,,9.6,24.4,26.055,-93.646,,
2010,1,7,4,50,,9.6,24.2,26.055,-93.646,,
2010,1,7,5,50,,9.9,24.6,26.055,-93.646,,
2010,1,7,6,50,,9.7,,26.055,-93.646,,
2010,1,7,7,50,,10.0,24.7,26.055,-93.646,,
2010,1,7,8,50,,10.3,24.9,26.055,-93.646,,
2010,1,7,9,50,,9.7,24.6,26.055,-93.646,,
2010,1,7,10,50,,9.4,24.6,26.055,-93.646,,
2010,1,7,12,50,,10.2,23.3,26.055,-93.646,,
2010,1,7,13,50,,10.1,23.1,26.055,-93.646,,
2010,1,7,14,50,,9.4,22.8,26.055,-93.646,,
2010,1,7,15,50,,10.0,23.2,26.055,-93.646,,
2010,1,7,16,50,,10.0,23.2,26.055,-93.646,,
2010,1,7,17,50,,11.2,23.2,26.055,-93.646,,
2010,1,7,18,50,,10.5,23.5,26.055,-93.646,,
2010,1,7,19,50,,11.2,25.1,26.055,-93.646,,
2010,1,7,20,50,,10.2,25.2,26.055,-93.646,,
2010,1,7,21,50,,10.0,25.1,26.055,-93.646,,
2010,1,7,22,50,,9.3,25.1,26.055,-93.646,,
2010,1,7,23,50,,8.5,24.9,26.055,-93.646,,
2010,1,8,0,50,,12.4,24.7,26.055,-93.646,,
2010,1,8,1,50,,13.0,24.8,26.055,-93.646,,
2010,1,8,2,50,,13.7,25.0,26.055,-93.646,,
2010,1,8,3,50,,14.3,25.2,26.055,-93.646,,
2010,1,8,4,50,,14.2,25.1,26.055,-93.646,,
2010,1,8,5,50,,14.0,25.0,26.055,-93.646,,
2010,1,8,6,50,,14.2,25.1,26.055,-93.646,,
2010,1,8,7,50,,13.4,24.6,26.055,-93.646,,
2010,1,8,9,50,,13.2,,26.055,-93.646,,
2010,1,8,10,50,,13.9,24.2,26.055,-93.646,,
2010,1,8,11,50,,14.6,25.4,26.055,-93.646,,
2010,1,8,12,50,,13.1,25.3,26.055,-93.646,,
2010,1,8,13,50,,13.2,24.1,26.055,-93.646,,
2010,1,8,14,50,,12.3,24.3,26.055,-93.646,,
2010,1,8,15,50,,12.5,23.9,26.055,-93.646,,
2010,1,8,16,50,,13.1,24.0,26.055,-93.646,,
2010,1,8,17,50,,11.0,24.1,26.055,-93.646,,
2010,1,8,18,50,,11.8,24.3,26.055,-93.646,,
2010,1,8,19,50,,12.4,24.6,26.055,-93.646,,
2010,1,8,20,50,,12.3,24.5,26.055,-93.646,,
2010,1,8,21,50,,12.4,24.6,26.055,-93.646,,
2010,1,8,23,50,,13.7,24.8,26.055,-93.646,,
2010,1,9,1,50,,13.2,24.8,26.055,-93.646,,
2010,1,9,2,50,,12.8,24.7,26.055,-93.646,,
2010,1,9,3,50,,10.6,,26.055,-93.646,,
2010,1,9,4,50,,12.5,25.2,26.055,-93.646,,
2010,1,9,5,50,,11.6,25.2,26.055,-93.646,,
2010,1,9,6,50,,11.1,25.1,26.055,-93.646,,
2010,1,9,7,50,,11.4,,26.055,-93.646,,
2010,1,9,8,50,,12.1,23.8,26.055,-93.646,,
2010,1,9,9,50,,11.7,23.7,26.055,-93.646,,
2010,1,9,10,50,,12.5,23.6,26.055,-93.646,,
2010,1,9,11,50,,11.7,23.6,26.055,-93.646,,
2010,1,9,12,50,,11.4,23.8,26.055,-93.646,,
2010,1,9,13,50,,10.4,23.2,26.055,-93.646,,
2010,1,9,14,50,,12.2,23.5,26.055,-93.646,,
2010,1,9,15,50,,10.3,22.5,26.055,-93.646,,
2010,1,9,16,50,,11.4,22.2,26.055,-93.646,,
2010,1,9,17,50,,10.3,22.2,26.055,-93.646,,
2010,1,9,18,50,,10.2,24.3,26.055,-93.646,,
2010,1,9,19,50,,9.9,23.9,26.055,-93.646,,
2010,1,9,20,50,,9.6,23.4,26.055,-93.646,,
2010,1,9,21,50,,10.3,24.6,26.055,-93.646,,
2010,1,9,22,50,,10.6,22.2,26.055,-93.646,,
2010,1,9,23,50,,10.1,24.9,26.055,-93.646,,
2010,1,10,0,50,,9.1,24.7,26.055,-93.646,,
2010,1,10,1,50,,9.2,23.8,26.055,-93.646,,
2010,1,10,2,50,,8.8,24.5,26.055,-93.646,,
2010,1,10,3,50,,9.5,24.6,26.055,-93.646,,
2010,1,10,4,50,,8.8,24.7,26.055,-93.646,,
2010,1,10,5,50,,7.2,24.7,26.055,-93.646,,
2010,1,10,6,50,,6.9,24.5,26.055,-93.646,,
2010,1,10,7,50,,9.1,24.5,26.055,-93.646,,
2010,1,10,8,50,,8.4,24.5,26.055,-93.646,,
2010,1,10,9,50,,8.9,24.5,26.055,-93.646,,
2010,1,10,10,50,,7.2,24.3,26.055,-93.646,,
2010,1,10,11,50,,8.0,24.2,26.055,-93.646,,
2010,1,10,12,50,,8.4,24.3,26.055,-93.646,,
2010,1,10,13,50,,99.0,24.3,26.055,-93.646,,
2010,1,10,14,50,,8.0,,26.055,-93.646,,
2010,1,10,15,50,,8.4,24.4,26.055,-93.646,,
2010,1,10,16,50,,9.2,24.4,26.055,-93.646,,
2010,1,10,17,50,,8.7,24.4,26.055,-93.646,,
2010,1,10,18,50,,8.1,24.4,26.055,-93.646,,
2010,1,10,19,50,,7.3,24.4,26.055,-93.646,,
2010,1,10,20,50,,7.6,24.5,26.055,-93.646,,
2010,1,10,21,50,,5.8,24.4,26.055,-93.646,,
2010,1,10,22,50,,7.7,24.2,26.055,-93.646,,
2010,1,10,23,50,,7.2,24.2,26.055,-93.646,,
2010,1,11,0,50,,7.7,24.5,26.055,-93.646,,
2010,1,11,1,50,,4.7,24.5,26.055,-93.646,,
2010,1,11,2,50,,6.2,24.2,26.055,-93.646,,
2010,1,11,3,50,,5.4,24.5,26.055,-93.646,,
2010,1,11,4,50,,7.0,24.2,26.055,-93.646,,
2010,1,11,5,50,,6.5,24.3,26.055,-93.646,,
2010,1,11,6,50,,4.5,24.5,26.055,-93.646,,
2010,1,11,7,50,,4.5,24.4,26.055,-93.646,,
2010,1,11,8,50,,3.8,24.5,26.055,-93.646,,
2010,1,11,9,50,,4.7,24.4,26.055,-93.646,,
2010,1,11,10,50,,5.6,25.6,26.055,-93.646,,
2010,1,11,11,50,,4.1,25.6,26.055,-93.646,,
2010,1,11,12,50,,3.9,25.9,26.055,-93.646,,
2010,1,11,13,50,,5.6,25.9,26.055,-93.646,,
2010,1,11,14,50,,3.7,26.2,26.055,-93.646,,
2010,1,11,15,50,,5.2,26.2,26.055,-93.646,,
2010,1,11,16,50,,0.4,26.3,26.055,-93.646,,
2010,1,11,17,50,,3.4,26.3,26.055,-93.646,,
2010,1,11,18,50,,2.8,26.4,26.055,-93.646,,
2010,1,11,19,50,,1.5,26.3,26.055,-93.646,,
2010,1,11,20,50,,3.5,26.3,26.055,-93.646,,
2010,1,11,21,50,,3.9,26.4,26.055,-93.646,,
2010,1,11,22,50,,4.8,25.8,26.055,-93.646,,
2010,1,11,23,50,,4.3,26.4,26.055,-93.646,,
2010,1,12,0,50,,4.3,26.3,26.055,-93.646,,
2010,1,12,1,50,,4.0,26.3,26.055,-93.646,,
2010,1,12,2,50,,6.2,26.1,26.055,-93.646,,
2010,1,12,3,50,,5.6,26.0,26.055,-93.646,,
2010,1,12,4,50,,5.2,25.8,26.055,-93.646,,
2010,1,12,5,50,,4.9,25.9,26.055,-93.646,,
2010,1,12,6,50,,3.7,25.8,26.055,-93.646,,
2010,1,12,7,50,,4.5,26.0,26.055,-93.646,,
2010,1,12,8,50,,4.5,25.6,26.055,-93.646,,
2010,1,12,9,50,,6.4,25.1,26.055,-93.646,,
2010,1,12,10,50,,6.8,25.4,26.055,-93.646,,
2010,1,12,11,50,,7.0,26.2,26.055,-93.646,,
2010,1,12,12,50,,6.8,26.3,26.055,-93.646,,
2010,1,12,13,50,,7.6,25.3,26.055,-93.646,,
2010,1,12,14,50,,8.5,26.0,26.055,-93.646,,
2010,1,12,15,50,,8.0,26.0,26.055,-93.646,,
2010,1,12,16,50,,7.6,25.9,26.055,-93.646,,
2010,1,12,17,50,,8.1,26.2,26.055,-93.646,,
2010,1,12,18,50,,8.1,25.9,26.055,-93.646,,
2010,1,12,19,50,,7.3,26.1,26.055,-93.646,,
2010,1,12,20,50,,5.6,24.6,26.055,-93.646,,
2010,1,12,21,50,,6.0,22.0,26.055,-93.646,,
2010,1,12,22,50,,7.1,22.0,26.055,-93.646,,
2010,1,12,23,50,,6.5,22.0,26.055,-93.646,,
2010,1,13,0,50,,6.9,21.9,26.055,-93.646,,
2010,1,13,1,50,,5.6,21.9,26.055,-93.646,,
2010,1,13,2,50,,5.0,21.8,26.055,-93.646,,
2010,1,13,3,50,,4.8,22.0,26.055,-93.646,,
2010,1,13,4,50,,4.6,21.9,26.055,-93.646,,
2010,1,13,5,50,,3.2,21.8,26.055,-93.646,,
2010,1,13,6,50,,3.9,21.7,26.055,-93.646,,
2010,1,13,7,50,,4.6,21.8,26.055,-93.646,,
2010,1,13,8,50,,5.0,21.8,26.055,-93.646,,
2010,1,13,9,50,,3.8,21.8,26.055,-93.646,,
2010,1,13,10,50,,3.8,21.8,26.055,-93.646,,
2010,1,13,11,50,,4.8,22.2,26.055,-93.646,,
2010,1,13,12,50,,5.1,24.6,26.055,-93.646,,
2010,1,13,13,50,,4.8,24.5,26.055,-93.646,,
2010,1,13,14,50,,5.2,24.5,26.055,-93.646,,
2010,1,13,15,50,,5.7,24.4,26.055,-93.646,,
2010,1,13,16,50,,5.3,24.5,26.055,-93.646,,
2010,1,13,17,50,,4.6,23.8,26.055,-93.646,,
2010,1,13,18,50,,4.7,22.9,26.055,-93.646,,
2010,1,13,19,50,,5.1,22.8,26.055,-93.646,,
2010,1,13,20,50,,5.1,23.2,26.055,-93.646,,
2010,1,13,21,50,,4.9,22.6,26.055,-93.646,,
2010,1,13,22,50,,4.8,23.0,26.055,-93.646,,
2010,1,13,23,50,,5.4,22.9,26.055,-93.646,,
2010,1,14,0,50,,4.9,23.2,26.055,-93.646,,
2010,1,14,1,50,,5.4,23.6,26.055,-93.646,,
2010,1,14,2,50,,6.0,23.7,26.055,-93.646,,
2010,1,14,3,50,,6.4,23.6,26.055,-93.646,,
2010,1,14,4,50,,7.4,23.6,26.055,-93.646,,
2010,1,14,5,50,,6.4,23.9,26.055,-93.646,,
2010,1,14,6,50,,7.1,24.7,26.055,-93.646,,
2010,1,14,7,50,,7.3,25.6,26.055,-93.646,,
2010,1,14,8,50,,7.6,25.8,26.055,-93.646,,
2010,1,14,9,50,,8.7,25.4,26.055,-93.646,,
2010,1,14,10,50,,9.0,25.4,26.055,-93.646,,
2010,1,14,11,50,,8.7,25.2,26.055,-93.646,,
2010,1,14,12,50,,8.4,25.4,26.055,-93.646,,
2010,1,14,13,50,,9.0,25.3,26.055,-93.646,,
2010,1,14,14,50,,9.5,25.7,26.055,-93.646,,
2010,1,14,15,50,,10.2,25.2,26.055,-93.646,,
2010,1,14,16,50,,9.6,25.2,26.055,-93.646,,
2010,1,14,17,50,,9.6,25.2,26.055,-93.646,,
2010,1,14,18,50,,10.1,25.3,26.055,-93.646,,
2010,1,14,19,50,,9.5,25.3,26.055,-93.646,,
2010,1,14,20,50,,8.2,25.3,26.055,-93.646,,
2010,1,14,21,50,,7.2,25.3,26.055,-93.646,,
2010,1,14,22,50,,7.2,25.3,26.055,-93.646,,
2010,1,14,23,50,,9.5,25.3,26.055,-93.646,,
2010,1,15,0,50,,6.9,25.4,26.055,-93.646,,
2010,1,15,1,50,,9.1,25.4,26.055,-93.646,,
2010,1,15,2,50,,10.5,25.4,26.055,-93.646,,
2010,1,15,3,50,,12.1,25.4,26.055,-93.646,,
2010,1,15,4,50,,12.8,25.7,26.055,-93.646,,
2010,1,15,5,50,,14.7,,26.055,-93.646,,
2010,1,15,6,50,,14.4,26.1,26.055,-93.646,,
2010,1,15,7,50,,14.0,26.0,26.055,-93.646,,
2010,1,15,8,50,,14.3,25.5,26.055,-93.646,,
2010,1,15,9,50,,13.0,25.4,26.055,-93.646,,
2010,1,15,10,50,,12.3,25.4,26.055,-93.646,,
2010,1,15,11,50,,17.2,25.8,26.055,-93.646,,
2010,1,15,12,50,,16.8,25.7,26.055,-93.646,,
2010,1,15,13,50,,9.3,25.9,26.055,-93.646,,
2010,1,15,14,50,,1.6,25.5,26.055,-93.646,,
2010,1,15,15,50,,5.3,25.8,26.055,-93.646,,
2010,1,15,16,50,,5.3,25.6,26.055,-93.646,,
2010,1,15,17,50,,11.9,25.5,26.055,-93.646,,
2010,1,15,18,50,,10.0,25.7,26.055,-93.646,,
2010,1,15,19,50,,5.9,25.8,26.055,-93.646,,
2010,1,15,20,50,,5.4,25.8,26.055,-93.646,,
2010,1,15,21,50,,7.8,25.7,26.055,-93.646,,
2010,1,15,22,50,,8.9,25.4,26.055,-93.646,,
2010,1,15,23,50,,8.2,25.1,26.055,-93.646,,
2010,1,16,0,50,,6.3,25.3,26.055,-93.646,,
2010,1,16,1,50,,5.2,25.4,26.055,-93.646,,
2010,1,16,2,50,,1.2,25.5,26.055,-93.646,,
2010,1,16,3,50,,2.3,25.8,26.055,-93.646,,
2010,1,16,4,50,,9.8,25.3,26.055,-93.646,,
2010,1,16,5,50,,8.2,25.5,26.055,-93.646,,
2010,1,16,6,50,,7.7,25.2,26.055,-93.646,,
2010,1,16,7,50,,6.9,25.5,26.055,-93.646,,
2010,1,16,8,50,,4.4,24.9,26.055,-93.646,,
2010,1,16,9,50,,7.6,25.5,26.055,-93.646,,
2010,1,16,10,50,,5.9,25.2,26.055,-93.646,,
2010,1,16,11,50,,7.9,25.2,26.055,-93.646,,
2010,1,16,12,50,,12.6,25.5,26.055,-93.646,,
2010,1,16,13,50,,13.2,25.3,26.055,-93.646,,
2010,1,16,14,50,,13.6,25.3,26.055,-93.646,,
2010,1,16,15,50,,12.4,25.3,26.055,-93.646,,
2010,1,16,16,50,,12.4,25.4,26.055,-93.646,,
2010,1,16,17,50,,12.2,25.4,26.055,-93.646,,
2010,1,16,18,50,,12.2,25.1,26.055,-93.646,,
2010,1,16,19,50,,12.3,25.1,26.055,-93.646,,
2010,1,16,20,50,,12.1,25.6,26.055,-93.646,,
2010,1,16,21,50,,12.3,25.7,26.055,-93.646,,
2010,1,16,22,50,,12.5,25.7,26.055,-93.646,,
2010,1,16,23,50,,12.6,25.6,26.055,-93.646,,
2010,1,17,0,50,,13.0,25.1,26.055,-93.646,,
2010,1,17,1,50,,11.5,24.9,26.055,-93.646,,
2010,1,17,2,50,,12.3,25.0,26.055,-93.646,,
2010,1,17,3,50,,13.8,25.4,26.055,-93.646,,
2010,1,17,4,50,,11.9,25.4,26.055,-93.646,,
2010,1,17,5,50,,13.5,25.1,26.055,-93.646,,
2010,1,17,6,50,,12.4,25.2,26.055,-93.646,,
2010,1,17,7,50,,11.8,25.2,26.055,-93.646,,
2010,1,17,8,50,,11.0,,26.055,-93.646,,
2010,1,17,9,50,,7.5,25.4,26.055,-93.646,,
2010,1,17,10,50,,7.0,25.4,26.055,-93.646,,
2010,1,17,11,50,,6.8,25.4,26.055,-93.646,,
2010,1,17,12,50,,5.7,25.2,26.055,-93.646,,
2010,1,17,13,50,,5.2,25.4,26.055,-93.646,,
2010,1,17,14,50,,6.1,25.5,26.055,-93.646,,
2010,1,17,15,50,,4.5,25.1,26.055,-93.646,,
2010,1,17,16,50,,5.6,25.4,26.055,-93.646,,
2010,1,17,17,50,,6.3,24.9,26.055,-93.646,,
2010,1,17,18,50,,6.4,25.1,26.055,-93.646,,
2010,1,17,19,50,,5.5,25.1,26.055,-93.646,,
2010,1,17,20,50,,4.3,25.2,26.055,-93.646,,
2010,1,17,21,50,,3.7,25.7,26.055,-93.646,,
2010,1,17,22,50,,2.4,25.6,26.055,-93.646,,
2010,1,17,23,50,,2.4,26.0,26.055,-93.646,,
2010,1,18,0,50,,2.5,25.8,26.055,-93.646,,
2010,1,18,1,50,,1.8,25.7,26.055,-93.646,,
2010,1,18,2,50,,0.9,25.6,26.055,-93.646,,
2010,1,18,3,50,,0.8,25.5,26.055,-93.646,,
2010,1,18,4,50,,1.0,25.4,26.055,-93.646,,
2010,1,18,5,50,,0.0,25.4,26.055,-93.646,,
2010,1,18,6,50,,2.5,25.4,26.055,-93.646,,
2010,1,18,7,50,,1.9,25.4,26.055,-93.646,,
2010,1,18,8,50,,2.9,25.4,26.055,-93.646,,
2010,1,18,9,50,,0.2,25.1,26.055,-93.646,,
2010,1,18,10,50,,1.2,25.2,26.055,-93.646,,
2010,1,18,11,50,,1.8,25.3,26.055,-93.646,,
2010,1,18,12,50,,3.0,25.1,26.055,-93.646,,
2010,1,18,13,50,,3.7,25.2,26.055,-93.646,,
2010,1,18,14,50,,4.4,25.3,26.055,-93.646,,
2010,1,18,15,50,,4.5,25.3,26.055,-93.646,,
2010,1,18,16,50,,4.5,25.4,26.055,-93.646,,
2010,1,18,17,50,,5.5,25.0,26.055,-93.646,,
2010,1,18,18,50,,5.4,25.0,26.055,-93.646,,
2010,1,18,19,50,,5.5,25.4,26.055,-93.646,,
2010,1,18,20,50,,6.8,25.6,26.055,-93.646,,
2010,1,18,21,50,,6.0,25.8,26.055,-93.646,,
2010,1,18,22,50,,6.4,25.8,26.055,-93.646,,
2010,1,18,23,50,,6.7,26.1,26.055,-93.646,,
2010,1,19,0,50,,7.4,26.2,26.055,-93.646,,
2010,1,19,1,50,,7.8,26.2,26.055,-93.646,,
2010,1,19,2,50,,7.1,26.2,26.055,-93.646,,
2010,1,19,3,50,,6.8,26.2,26.055,-93.646,,
2010,1,19,4,50,,8.4,26.1,26.055,-93.646,,
2010,1,19,5,50,,7.4,26.1,26.055,-93.646,,
2010,1,19,6,50,,7.8,26.2,26.055,-93.646,,
2010,1,19,7,50,,7.7,26.2,26.055,-93.646,,
2010,1,19,8,50,,8.5,26.2,26.055,-93.646,,
2010,1,19,9,50,,8.4,24.9,26.055,-93.646,,
2010,1,19,10,50,,8.2,25.9,26.055,-93.646,,
2010,1,19,11,50,,8.0,26.3,26.055,-93.646,,
2010,1,19,12,50,,7.8,26.1,26.055,-93.646,,
2010,1,19,13,50,,7.7,25.9,26.055,-93.646,,
2010,1,19,14,50,,7.9,25.8,26.055,-93.646,,
2010,1,19,15,50,,8.7,25.4,26.055,-93.646,,
2010,1,19,16,50,,7.7,25.3,26.055,-93.646,,
2010,1,19,17,50,,6.8,25.5,26.055,-93.646,,
2010,1,19,18,50,,5.9,25.6,26.055,-93.646,,
2010,1,19,19,50,,5.6,25.5,26.055,-93.646,,
2010,1,19,20,50,,5.8,25.9,26.055,-93.646,,
2010,1,19,21,50,,6.0,26.0,26.055,-93.646,,
2010,1,19,22,50,,6.2,25.4,26.055,-93.646,,
2010,1,19,23,50,,5.7,25.8,26.055,-93.646,,
2010,1,20,0,50,,5.8,25.9,26.055,-93.646,,
