year,month,day,hour,min,current dir,current speed,lat,lon,wind dir,wind speed,temp
2010,4,24,10,0,302.0,0.042,28.842,94.242,,,
2010,4,24,10,30,205.0,0.038,28.842,94.242,,,
2010,4,24,11,0,252.0,0.061,28.842,94.242,,,
2010,4,24,11,30,299.0,0.033,28.842,94.242,,,
2010,4,24,12,0,232.0,0.049,28.842,94.242,,,
2010,4,24,12,30,272.0,0.04,28.842,94.242,,,
2010,4,24,13,0,13.0,0.031,28.842,94.242,,,
2010,4,24,15,30,248.0,0.023,28.842,94.242,,,
2010,4,24,16,0,247.0,0.059,28.842,94.242,,,
2010,4,24,16,30,271.0,0.004,28.842,94.242,,,
2010,4,24,17,0,100.0,0.026,28.842,94.242,,,
2010,4,24,17,30,133.0,0.042,28.842,94.242,,,
2010,4,24,18,0,151.0,0.086,28.842,94.242,,,
2010,4,24,18,30,171.0,0.12,28.842,94.242,,,
2010,4,24,19,0,188.0,0.131,28.842,94.242,,,
2010,4,24,19,30,195.0,0.154,28.842,94.242,,,
2010,4,24,20,0,198.0,0.131,28.842,94.242,,,
2010,4,24,20,30,192.0,0.119,28.842,94.242,,,
2010,4,24,21,0,175.0,0.087,28.842,94.242,,,
2010,4,24,21,30,166.0,0.086,28.842,94.242,,,
2010,4,24,22,0,171.0,0.084,28.842,94.242,,,
2010,4,24,22,30,136.0,0.076,28.842,94.242,,,
2010,4,24,23,0,103.0,0.022,28.842,94.242,,,
2010,4,24,23,30,159.0,0.021,28.842,94.242,,,
2010,4,25,0,0,325.0,0.011,28.842,94.242,,,
2010,4,25,0,30,,0.038,28.842,94.242,,,
2010,4,25,1,0,39.0,0.033,28.842,94.242,,,
2010,4,25,1,30,57.0,0.066,28.842,94.242,,,
2010,4,25,2,0,45.0,0.0969999999999999,28.842,94.242,,,
2010,4,25,2,30,44.0,0.093,28.842,94.242,,,
2010,4,25,3,0,36.0,0.0969999999999999,28.842,94.242,,,
2010,4,25,3,30,39.0,0.103,28.842,94.242,,,
2010,4,25,4,0,43.0,0.104,28.842,94.242,,,
2010,4,25,4,30,51.0,0.157,28.842,94.242,,,
2010,4,25,5,0,61.0,0.134,28.842,94.242,,,
2010,4,25,5,30,76.0,0.139,28.842,94.242,,,
2010,4,25,6,0,82.0,0.104,28.842,94.242,,,
2010,4,25,6,30,76.0,0.107,28.842,94.242,,,
2010,4,25,7,0,90.0,0.109,28.842,94.242,,,
2010,4,25,7,30,100.0,0.111,28.842,94.242,,,
2010,4,25,8,0,107.0,0.106,28.842,94.242,,,
2010,4,25,8,30,115.0,0.106,28.842,94.242,,,
2010,4,25,9,0,115.0,0.13,28.842,94.242,,,
2010,4,25,9,30,127.0,0.136,28.842,94.242,,,
2010,4,25,10,0,133.0,0.16,28.842,94.242,,,
2010,4,25,10,30,138.0,0.149,28.842,94.242,,,
2010,4,25,11,0,154.0,0.145,28.842,94.242,,,
2010,4,25,11,30,163.0,0.15,28.842,94.242,,,
2010,4,25,12,0,162.0,0.12,28.842,94.242,,,
2010,4,25,12,30,159.0,0.098,28.842,94.242,,,
2010,4,25,13,0,167.0,0.261,28.842,94.242,,,
2010,4,25,13,30,166.0,0.235,28.842,94.242,,,
2010,4,25,14,0,162.0,0.256,28.842,94.242,,,
2010,4,25,14,30,166.0,0.221,28.842,94.242,,,
2010,4,25,15,0,171.0,0.277,28.842,94.242,,,
2010,4,25,15,30,180.0,0.258,28.842,94.242,,,
2010,4,25,16,0,184.0,0.1939999999999999,28.842,94.242,,,
2010,4,25,16,30,178.0,0.211,28.842,94.242,,,
2010,4,25,17,0,181.0,0.239,28.842,94.242,,,
2010,4,25,17,30,175.0,0.248,28.842,94.242,,,
2010,4,25,18,0,183.0,0.309,28.842,94.242,,,
2010,4,25,18,30,185.0,0.282,28.842,94.242,,,
2010,4,25,19,0,187.0,0.298,28.842,94.242,,,
2010,4,25,19,30,189.0,0.295,28.842,94.242,,,
2010,4,25,20,0,189.0,0.284,28.842,94.242,,,
2010,4,25,20,30,196.0,0.265,28.842,94.242,,,
2010,4,25,21,0,192.0,0.254,28.842,94.242,,,
2010,4,25,21,30,195.0,0.239,28.842,94.242,,,
2010,4,25,22,0,203.0,0.21,28.842,94.242,,,
2010,4,25,22,30,203.0,0.177,28.842,94.242,,,
2010,4,25,23,0,202.0,0.179,28.842,94.242,,,
2010,4,25,23,30,220.0,0.095,28.842,94.242,,,
2010,4,26,0,0,253.0,0.065,28.842,94.242,,,
2010,4,26,0,30,260.0,0.035,28.842,94.242,,,
2010,4,26,1,0,181.0,0.023,28.842,94.242,,,
2010,4,26,1,30,,0.012,28.842,94.242,,,
2010,4,26,2,0,354.0,0.021,28.842,94.242,,,
2010,4,26,2,30,,0.044,28.842,94.242,,,
2010,4,26,3,0,,0.077,28.842,94.242,,,
2010,4,26,3,30,17.0,0.092,28.842,94.242,,,
2010,4,26,4,0,11.0,0.095,28.842,94.242,,,
2010,4,26,4,30,16.0,0.119,28.842,94.242,,,
2010,4,26,5,0,11.0,0.091,28.842,94.242,,,
2010,4,26,5,30,15.0,0.122,28.842,94.242,,,
2010,4,26,6,0,20.0,0.118,28.842,94.242,,,
2010,4,26,6,30,41.0,0.1159999999999999,28.842,94.242,,,
2010,4,26,7,0,52.0,0.099,28.842,94.242,,,
2010,4,26,7,30,89.0,0.1,28.842,94.242,,,
2010,4,26,8,0,78.0,0.093,28.842,94.242,,,
2010,4,26,9,30,134.0,0.086,28.842,94.242,,,
2010,4,26,10,0,145.0,0.091,28.842,94.242,,,
2010,4,26,10,30,158.0,0.141,28.842,94.242,,,
2010,4,26,11,0,158.0,0.139,28.842,94.242,,,
2010,4,26,11,30,172.0,0.134,28.842,94.242,,,
2010,4,26,12,0,181.0,0.103,28.842,94.242,,,
2010,4,26,12,30,192.0,0.092,28.842,94.242,,,
2010,4,26,13,0,188.0,0.073,28.842,94.242,,,
2010,4,26,13,30,196.0,0.061,28.842,94.242,,,
2010,4,26,14,0,205.0,0.087,28.842,94.242,,,
2010,4,26,14,30,237.0,0.059,28.842,94.242,,,
2010,4,26,15,0,259.0,0.057,28.842,94.242,,,
2010,4,26,15,30,303.0,0.075,28.842,94.242,,,
2010,4,26,16,0,319.0,0.08,28.842,94.242,,,
2010,4,26,19,30,57.0,0.127,28.842,94.242,,,
2010,4,26,20,0,64.0,0.127,28.842,94.242,,,
2010,4,26,20,30,68.0,0.146,28.842,94.242,,,
2010,4,26,21,0,84.0,0.1639999999999999,28.842,94.242,,,
2010,4,26,21,30,85.0,0.176,28.842,94.242,,,
2010,4,26,22,0,96.0,0.175,28.842,94.242,,,
2010,4,26,22,30,96.0,0.176,28.842,94.242,,,
2010,4,26,23,0,103.0,0.177,28.842,94.242,,,
2010,4,26,23,30,112.0,0.166,28.842,94.242,,,
2010,4,27,0,0,128.0,0.184,28.842,94.242,,,
2010,4,27,0,30,125.0,0.179,28.842,94.242,,,
2010,4,27,1,0,120.0,0.162,28.842,94.242,,,
2010,4,27,1,30,119.0,0.153,28.842,94.242,,,
2010,4,27,2,0,102.0,0.135,28.842,94.242,,,
2010,4,27,2,30,101.0,0.108,28.842,94.242,,,
2010,4,27,3,0,92.0,0.096,28.842,94.242,,,
2010,4,27,3,30,71.0,0.119,28.842,94.242,,,
2010,4,27,4,0,52.0,0.103,28.842,94.242,,,
2010,4,27,4,30,36.0,0.143,28.842,94.242,,,
2010,4,27,5,0,30.0,0.181,28.842,94.242,,,
2010,4,27,5,30,32.0,0.182,28.842,94.242,,,
2010,4,27,6,0,35.0,0.196,28.842,94.242,,,
2010,4,27,6,30,37.0,0.184,28.842,94.242,,,
2010,4,27,7,0,56.0,0.201,28.842,94.242,,,
2010,4,27,7,30,59.0,0.173,28.842,94.242,,,
2010,4,27,8,0,79.0,0.177,28.842,94.242,,,
2010,4,27,8,30,86.0,0.173,28.842,94.242,,,
2010,4,27,9,0,106.0,0.184,28.842,94.242,,,
2010,4,27,9,30,126.0,0.182,28.842,94.242,,,
2010,4,27,10,0,149.0,0.217,28.842,94.242,,,
2010,4,27,10,30,170.0,0.263,28.842,94.242,,,
2010,4,27,11,0,182.0,0.278,28.842,94.242,,,
2010,4,27,11,30,192.0,0.235,28.842,94.242,,,
2010,4,27,12,0,201.0,0.208,28.842,94.242,,,
2010,4,27,12,30,206.0,0.212,28.842,94.242,,,
2010,4,27,13,0,213.0,0.246,28.842,94.242,,,
2010,4,27,18,30,275.0,0.296,28.842,94.242,,,
2010,4,27,19,0,275.0,0.297,28.842,94.242,,,
2010,4,27,19,30,269.0,0.325,28.842,94.242,,,
2010,4,27,20,0,272.0,0.334,28.842,94.242,,,
2010,4,27,20,30,268.0,0.311,28.842,94.242,,,
2010,4,27,21,0,264.0,0.275,28.842,94.242,,,
2010,4,27,21,30,260.0,0.261,28.842,94.242,,,
2010,4,27,22,0,261.0,0.262,28.842,94.242,,,
2010,4,27,22,30,255.0,0.283,28.842,94.242,,,
2010,4,27,23,0,253.0,0.288,28.842,94.242,,,
2010,4,27,23,30,260.0,0.252,28.842,94.242,,,
2010,4,28,0,0,271.0,0.253,28.842,94.242,,,
2010,4,28,0,30,279.0,0.2319999999999999,28.842,94.242,,,
2010,4,28,1,0,296.0,0.244,28.842,94.242,,,
2010,4,28,1,30,302.0,0.235,28.842,94.242,,,
2010,4,28,2,0,316.0,0.233,28.842,94.242,,,
2010,4,28,2,30,324.0,0.247,28.842,94.242,,,
2010,4,28,3,0,337.0,0.26,28.842,94.242,,,
2010,4,28,3,30,345.0,0.272,28.842,94.242,,,
2010,4,28,4,0,350.0,0.269,28.842,94.242,,,
2010,4,28,4,30,357.0,0.286,28.842,94.242,,,
2010,4,28,5,0,14.0,0.281,28.842,94.242,,,
2010,4,28,5,30,27.0,0.3,28.842,94.242,,,
2010,4,28,6,0,27.0,0.311,28.842,94.242,,,
2010,4,28,6,30,31.0,0.294,28.842,94.242,,,
2010,4,28,7,0,35.0,0.289,28.842,94.242,,,
2010,4,28,7,30,41.0,0.277,28.842,94.242,,,
2010,4,28,8,0,44.0,0.241,28.842,94.242,,,
2010,4,28,8,30,55.0,0.225,28.842,94.242,,,
2010,4,28,9,0,67.0,0.196,28.842,94.242,,,
2010,4,28,9,30,83.0,0.181,28.842,94.242,,,
2010,4,28,10,0,92.0,0.173,28.842,94.242,,,
2010,4,28,10,30,110.0,0.177,28.842,94.242,,,
2010,4,28,11,0,120.0,0.168,28.842,94.242,,,
2010,4,28,11,30,125.0,0.166,28.842,94.242,,,
2010,4,28,12,0,138.0,0.142,28.842,94.242,,,
2010,4,28,12,30,143.0,0.152,28.842,94.242,,,
2010,4,28,13,0,158.0,0.139,28.842,94.242,,,
2010,4,28,18,30,332.0,0.214,28.842,94.242,,,
2010,4,28,19,0,330.0,0.21,28.842,94.242,,,
2010,4,28,19,30,331.0,0.198,28.842,94.242,,,
2010,4,28,20,0,327.0,0.205,28.842,94.242,,,
2010,4,28,20,30,327.0,0.215,28.842,94.242,,,
2010,4,28,21,0,329.0,0.197,28.842,94.242,,,
2010,4,28,21,30,322.0,0.1939999999999999,28.842,94.242,,,
2010,4,28,22,0,320.0,0.16,28.842,94.242,,,
2010,4,28,22,30,322.0,0.138,28.842,94.242,,,
2010,4,28,23,0,319.0,0.132,28.842,94.242,,,
2010,4,28,23,30,320.0,0.122,28.842,94.242,,,
2010,4,29,0,0,313.0,0.107,28.842,94.242,,,
2010,4,29,0,30,323.0,0.1119999999999999,28.842,94.242,,,
2010,4,29,1,0,314.0,0.111,28.842,94.242,,,
2010,4,29,1,30,318.0,0.107,28.842,94.242,,,
2010,4,29,2,0,312.0,0.16,28.842,94.242,,,
2010,4,29,2,30,326.0,0.141,28.842,94.242,,,
2010,4,29,3,0,328.0,0.167,28.842,94.242,,,
2010,4,29,3,30,332.0,0.185,28.842,94.242,,,
2010,4,29,4,0,340.0,0.201,28.842,94.242,,,
2010,4,29,4,30,341.0,0.2319999999999999,28.842,94.242,,,
2010,4,29,5,0,340.0,0.23,28.842,94.242,,,
2010,4,29,5,30,344.0,0.266,28.842,94.242,,,
2010,4,29,6,0,349.0,0.26,28.842,94.242,,,
2010,4,29,6,30,351.0,0.263,28.842,94.242,,,
2010,4,29,7,0,353.0,0.257,28.842,94.242,,,
2010,4,29,7,30,355.0,0.244,28.842,94.242,,,
2010,4,29,8,0,6.0,0.247,28.842,94.242,,,
2010,4,29,8,30,14.0,0.228,28.842,94.242,,,
2010,4,29,9,0,19.0,0.249,28.842,94.242,,,
2010,4,29,9,30,18.0,0.2019999999999999,28.842,94.242,,,
2010,4,29,10,0,22.0,0.206,28.842,94.242,,,
2010,4,29,10,30,35.0,0.165,28.842,94.242,,,
2010,4,29,11,0,34.0,0.148,28.842,94.242,,,
2010,4,29,11,30,32.0,0.136,28.842,94.242,,,
2010,4,29,12,0,40.0,0.129,28.842,94.242,,,
2010,4,29,12,30,52.0,0.124,28.842,94.242,,,
2010,4,29,13,0,50.0,0.107,28.842,94.242,,,
2010,4,29,13,30,54.0,0.105,28.842,94.242,,,
2010,4,29,14,0,71.0,0.088,28.842,94.242,,,
2010,4,29,14,30,54.0,0.091,28.842,94.242,,,
2010,4,29,15,0,33.0,0.119,28.842,94.242,,,
2010,4,29,15,30,40.0,0.12,28.842,94.242,,,
2010,4,29,16,0,38.0,0.165,28.842,94.242,,,
2010,4,29,16,30,36.0,0.153,28.842,94.242,,,
2010,4,29,17,0,32.0,0.167,28.842,94.242,,,
2010,4,29,17,30,37.0,0.183,28.842,94.242,,,
2010,4,29,18,0,40.0,0.174,28.842,94.242,,,
2010,4,29,18,30,41.0,0.171,28.842,94.242,,,
2010,4,29,19,0,50.0,0.122,28.842,94.242,,,
2010,4,29,19,30,36.0,0.144,28.842,94.242,,,
2010,4,29,20,0,44.0,0.095,28.842,94.242,,,
2010,4,29,20,30,52.0,0.0579999999999999,28.842,94.242,,,
2010,4,29,21,0,54.0,0.039,28.842,94.242,,,
2010,4,29,21,30,22.0,0.065,28.842,94.242,,,
2010,4,29,22,0,1.0,0.069,28.842,94.242,,,
2010,4,29,22,30,346.0,0.033,28.842,94.242,,,
2010,4,29,23,0,292.0,0.055,28.842,94.242,,,
2010,4,29,23,30,260.0,0.067,28.842,94.242,,,
2010,4,30,0,0,270.0,0.11,28.842,94.242,,,
2010,4,30,0,30,272.0,0.113,28.842,94.242,,,
2010,4,30,1,0,279.0,0.165,28.842,94.242,,,
2010,4,30,1,30,282.0,0.175,28.842,94.242,,,
2010,4,30,2,0,287.0,0.187,28.842,94.242,,,
2010,4,30,2,30,294.0,0.207,28.842,94.242,,,
2010,4,30,3,0,290.0,0.192,28.842,94.242,,,
2010,4,30,3,30,297.0,0.24,28.842,94.242,,,
2010,4,30,4,0,301.0,0.2289999999999999,28.842,94.242,,,
2010,4,30,4,30,305.0,0.222,28.842,94.242,,,
2010,4,30,5,0,312.0,0.252,28.842,94.242,,,
2010,4,30,8,30,332.0,0.219,28.842,94.242,,,
2010,4,30,9,0,326.0,0.19,28.842,94.242,,,
2010,4,30,9,30,334.0,0.198,28.842,94.242,,,
2010,4,30,10,0,325.0,0.189,28.842,94.242,,,
2010,4,30,10,30,325.0,0.173,28.842,94.242,,,
2010,4,30,11,0,316.0,0.128,28.842,94.242,,,
2010,4,30,11,30,286.0,0.1009999999999999,28.842,94.242,,,
2010,4,30,12,0,300.0,0.106,28.842,94.242,,,
2010,4,30,12,30,288.0,0.089,28.842,94.242,,,
2010,4,30,13,0,275.0,0.078,28.842,94.242,,,
2010,4,30,13,30,289.0,0.113,28.842,94.242,,,
2010,4,30,14,0,280.0,0.071,28.842,94.242,,,
2010,4,30,14,30,285.0,0.099,28.842,94.242,,,
2010,4,30,15,0,280.0,0.1009999999999999,28.842,94.242,,,
2010,4,30,16,30,309.0,0.085,28.842,94.242,,,
2010,4,30,17,0,286.0,0.075,28.842,94.242,,,
2010,4,30,17,30,332.0,0.07,28.842,94.242,,,
2010,4,30,18,0,319.0,0.08,28.842,94.242,,,
2010,4,30,18,30,343.0,0.057,28.842,94.242,,,
2010,4,30,19,0,316.0,0.07,28.842,94.242,,,
2010,4,30,19,30,281.0,0.05,28.842,94.242,,,
2010,4,30,20,0,301.0,0.075,28.842,94.242,,,
2010,4,30,20,30,327.0,0.08,28.842,94.242,,,
2010,4,30,21,0,307.0,0.067,28.842,94.242,,,
2010,4,30,21,30,290.0,0.079,28.842,94.242,,,
2010,4,30,22,0,282.0,0.072,28.842,94.242,,,
2010,4,30,22,30,268.0,0.077,28.842,94.242,,,
2010,4,30,23,0,277.0,0.067,28.842,94.242,,,
2010,4,30,23,30,253.0,0.067,28.842,94.242,,,
2010,5,1,0,0,263.0,0.099,28.842,94.242,,,
2010,5,1,0,30,251.0,0.1009999999999999,28.842,94.242,,,
2010,5,1,1,0,244.0,0.131,28.842,94.242,,,
2010,5,1,1,30,259.0,0.134,28.842,94.242,,,
2010,5,1,2,0,252.0,0.1639999999999999,28.842,94.242,,,
2010,5,1,2,30,267.0,0.15,28.842,94.242,,,
2010,5,1,3,0,278.0,0.159,28.842,94.242,,,
2010,5,1,3,30,270.0,0.16,28.842,94.242,,,
2010,5,1,4,0,291.0,0.17,28.842,94.242,,,
2010,5,1,4,30,323.0,0.21,28.842,94.242,,,
2010,5,1,5,0,292.0,0.203,28.842,94.242,,,
2010,5,1,5,30,298.0,0.2289999999999999,28.842,94.242,,,
2010,5,1,6,0,299.0,0.22,28.842,94.242,,,
2010,5,1,7,30,300.0,0.16,28.842,94.242,,,
2010,5,1,8,0,310.0,0.134,28.842,94.242,,,
2010,5,1,8,30,325.0,0.127,28.842,94.242,,,
2010,5,1,9,0,329.0,0.133,28.842,94.242,,,
2010,5,1,9,30,335.0,0.149,28.842,94.242,,,
2010,5,1,10,0,345.0,0.111,28.842,94.242,,,
2010,5,1,10,30,333.0,0.089,28.842,94.242,,,
2010,5,1,11,0,312.0,0.08,28.842,94.242,,,
2010,5,1,11,30,312.0,0.068,28.842,94.242,,,
2010,5,1,12,0,307.0,0.066,28.842,94.242,,,
2010,5,1,12,30,298.0,0.05,28.842,94.242,,,
2010,5,1,13,0,297.0,0.051,28.842,94.242,,,
2010,5,1,13,30,291.0,0.037,28.842,94.242,,,
2010,5,1,14,0,267.0,0.035,28.842,94.242,,,
2010,5,1,17,30,265.0,0.068,28.842,94.242,,,
2010,5,1,18,0,286.0,0.08,28.842,94.242,,,
2010,5,1,18,30,299.0,0.113,28.842,94.242,,,
2010,5,1,19,0,299.0,0.126,28.842,94.242,,,
2010,5,1,19,30,324.0,0.12,28.842,94.242,,,
2010,5,1,20,0,334.0,0.11,28.842,94.242,,,
2010,5,1,20,30,332.0,0.107,28.842,94.242,,,
2010,5,1,21,0,337.0,0.126,28.842,94.242,,,
2010,5,1,21,30,330.0,0.115,28.842,94.242,,,
2010,5,1,22,0,314.0,0.127,28.842,94.242,,,
2010,5,1,22,30,319.0,0.121,28.842,94.242,,,
2010,5,1,23,0,308.0,0.111,28.842,94.242,,,
2010,5,1,23,30,314.0,0.133,28.842,94.242,,,
2010,5,2,0,30,305.0,0.129,28.842,94.242,,,
2010,5,2,1,0,298.0,0.104,28.842,94.242,,,
2010,5,2,1,30,292.0,0.104,28.842,94.242,,,
2010,5,2,2,0,282.0,0.111,28.842,94.242,,,
2010,5,2,2,30,275.0,0.136,28.842,94.242,,,
2010,5,2,3,0,273.0,0.143,28.842,94.242,,,
2010,5,2,3,30,277.0,0.15,28.842,94.242,,,
2010,5,2,4,0,286.0,0.151,28.842,94.242,,,
2010,5,2,4,30,297.0,0.135,28.842,94.242,,,
2010,5,2,5,0,306.0,0.182,28.842,94.242,,,
2010,5,2,5,30,306.0,0.167,28.842,94.242,,,
2010,5,2,6,0,314.0,0.167,28.842,94.242,,,
2010,5,2,6,30,327.0,0.171,28.842,94.242,,,
2010,5,2,7,0,328.0,0.167,28.842,94.242,,,
2010,5,2,7,30,324.0,0.185,28.842,94.242,,,
2010,5,2,8,0,330.0,0.161,28.842,94.242,,,
2010,5,2,8,30,334.0,0.161,28.842,94.242,,,
2010,5,2,9,0,335.0,0.146,28.842,94.242,,,
2010,5,2,9,30,338.0,0.152,28.842,94.242,,,
2010,5,2,10,0,334.0,0.148,28.842,94.242,,,
2010,5,2,10,30,333.0,0.119,28.842,94.242,,,
2010,5,2,11,0,330.0,0.1009999999999999,28.842,94.242,,,
2010,5,2,13,30,236.0,0.024,28.842,94.242,,,
2010,5,2,14,0,234.0,0.038,28.842,94.242,,,
2010,5,2,14,30,210.0,0.064,28.842,94.242,,,
2010,5,2,15,0,216.0,0.09,28.842,94.242,,,
2010,5,2,15,30,206.0,0.081,28.842,94.242,,,
2010,5,2,16,0,184.0,0.088,28.842,94.242,,,
2010,5,2,16,30,175.0,0.108,28.842,94.242,,,
2010,5,2,17,0,198.0,0.122,28.842,94.242,,,
2010,5,2,17,30,207.0,0.114,28.842,94.242,,,
2010,5,2,18,0,221.0,0.088,28.842,94.242,,,
2010,5,2,18,30,238.0,0.09,28.842,94.242,,,
2010,5,2,19,0,237.0,0.062,28.842,94.242,,,
2010,5,2,19,30,250.0,0.09,28.842,94.242,,,
2010,5,2,20,0,242.0,0.113,28.842,94.242,,,
2010,5,2,20,30,240.0,0.123,28.842,94.242,,,
2010,5,2,21,0,244.0,0.115,28.842,94.242,,,
2010,5,2,21,30,242.0,0.161,28.842,94.242,,,
2010,5,2,22,0,249.0,0.178,28.842,94.242,,,
2010,5,3,3,0,248.0,0.39,28.842,94.242,,,
2010,5,3,3,30,255.0,0.38,28.842,94.242,,,
2010,5,3,4,0,254.0,0.33,28.842,94.242,,,
2010,5,3,4,30,258.0,0.31,28.842,94.242,,,
2010,5,3,5,0,260.0,0.3,28.842,94.242,,,
2010,5,3,5,30,264.0,0.27,28.842,94.242,,,
2010,5,3,6,0,270.0,0.25,28.842,94.242,,,
2010,5,3,6,30,276.0,0.23,28.842,94.242,,,
2010,5,3,7,0,282.0,0.21,28.842,94.242,,,
2010,5,3,7,30,272.0,0.242,28.842,94.242,,,
2010,5,3,8,0,286.0,0.222,28.842,94.242,,,
2010,5,3,10,30,324.0,0.179,28.842,94.242,,,
2010,5,3,11,0,331.0,0.183,28.842,94.242,,,
2010,5,3,11,30,332.0,0.163,28.842,94.242,,,
2010,5,3,12,0,319.0,0.123,28.842,94.242,,,
2010,5,3,12,30,336.0,0.092,28.842,94.242,,,
2010,5,3,13,0,318.0,0.089,28.842,94.242,,,
2010,5,3,13,30,304.0,0.085,28.842,94.242,,,
2010,5,3,14,0,300.0,0.06,28.842,94.242,,,
2010,5,3,14,30,303.0,0.084,28.842,94.242,,,
2010,5,3,15,0,282.0,0.071,28.842,94.242,,,
2010,5,3,15,30,264.0,0.086,28.842,94.242,,,
2010,5,3,16,0,279.0,0.077,28.842,94.242,,,
2010,5,3,16,30,271.0,0.073,28.842,94.242,,,
2010,5,3,17,0,281.0,0.066,28.842,94.242,,,
2010,5,3,17,30,265.0,0.115,28.842,94.242,,,
2010,5,3,18,0,266.0,0.1009999999999999,28.842,94.242,,,
2010,5,3,18,30,230.0,0.0559999999999999,28.842,94.242,,,
2010,5,3,19,0,269.0,0.08,28.842,94.242,,,
2010,5,3,19,30,268.0,0.133,28.842,94.242,,,
2010,5,3,20,0,279.0,0.108,28.842,94.242,,,
2010,5,4,0,0,246.0,0.12,28.842,94.242,,,
2010,5,4,0,30,240.0,0.12,28.842,94.242,,,
2010,5,4,1,0,222.0,0.12,28.842,94.242,,,
2010,5,4,1,30,212.0,0.14,28.842,94.242,,,
2010,5,4,2,0,215.0,0.14,28.842,94.242,,,
2010,5,4,2,30,209.0,0.17,28.842,94.242,,,
2010,5,4,3,0,213.0,0.19,28.842,94.242,,,
2010,5,4,3,30,212.0,0.17,28.842,94.242,,,
2010,5,4,4,0,211.0,0.153,28.842,94.242,,,
2010,5,4,4,30,216.0,0.175,28.842,94.242,,,
2010,5,4,5,0,207.0,0.206,28.842,94.242,,,
2010,5,4,5,30,215.0,0.188,28.842,94.242,,,
2010,5,4,6,0,226.0,0.192,28.842,94.242,,,
2010,5,4,6,30,233.0,0.179,28.842,94.242,,,
2010,5,4,7,0,226.0,0.213,28.842,94.242,,,
2010,5,4,7,30,231.0,0.238,28.842,94.242,,,
2010,5,4,8,0,242.0,0.275,28.842,94.242,,,
2010,5,4,8,30,240.0,0.302,28.842,94.242,,,
2010,5,4,9,0,243.0,0.341,28.842,94.242,,,
2010,5,4,9,30,250.0,0.347,28.842,94.242,,,
2010,5,4,10,0,247.0,0.321,28.842,94.242,,,
2010,5,4,10,30,249.0,0.325,28.842,94.242,,,
2010,5,4,11,0,259.0,0.311,28.842,94.242,,,
2010,5,4,11,30,262.0,0.302,28.842,94.242,,,
2010,5,4,12,0,267.0,0.316,28.842,94.242,,,
2010,5,4,12,30,270.0,0.3,28.842,94.242,,,
2010,5,4,13,0,278.0,0.257,28.842,94.242,,,
2010,5,4,13,30,279.0,0.251,28.842,94.242,,,
2010,5,4,14,0,285.0,0.21,28.842,94.242,,,
2010,5,4,18,30,267.0,0.025,28.842,94.242,,,
2010,5,4,19,0,245.0,0.018,28.842,94.242,,,
2010,5,4,19,30,260.0,0.019,28.842,94.242,,,
2010,5,4,20,0,226.0,0.0139999999999999,28.842,94.242,,,
2010,5,4,20,30,86.0,0.009,28.842,94.242,,,
2010,5,4,21,0,58.0,0.034,28.842,94.242,,,
2010,5,4,21,30,46.0,0.034,28.842,94.242,,,
2010,5,4,22,0,44.0,0.032,28.842,94.242,,,
2010,5,4,22,30,55.0,0.042,28.842,94.242,,,
2010,5,4,23,0,58.0,0.034,28.842,94.242,,,
2010,5,4,23,30,62.0,0.055,28.842,94.242,,,
2010,5,5,0,0,45.0,0.059,28.842,94.242,,,
2010,5,5,0,30,60.0,0.0579999999999999,28.842,94.242,,,
2010,5,5,1,0,61.0,0.088,28.842,94.242,,,
2010,5,5,1,30,63.0,0.094,28.842,94.242,,,
2010,5,5,2,0,77.0,0.095,28.842,94.242,,,
2010,5,5,2,30,93.0,0.07,28.842,94.242,,,
2010,5,5,3,0,107.0,0.096,28.842,94.242,,,
2010,5,5,3,30,107.0,0.075,28.842,94.242,,,
2010,5,5,4,0,120.0,0.075,28.842,94.242,,,
2010,5,5,4,30,130.0,0.068,28.842,94.242,,,
2010,5,5,5,0,129.0,0.085,28.842,94.242,,,
2010,5,5,8,30,137.0,0.025,28.842,94.242,,,
2010,5,5,9,0,119.0,0.039,28.842,94.242,,,
2010,5,5,9,30,121.0,0.023,28.842,94.242,,,
2010,5,5,10,0,104.0,0.036,28.842,94.242,,,
2010,5,5,10,30,72.0,0.032,28.842,94.242,,,
2010,5,5,11,0,106.0,0.046,28.842,94.242,,,
2010,5,5,11,30,103.0,0.026,28.842,94.242,,,
2010,5,5,12,0,104.0,0.03,28.842,94.242,,,
2010,5,5,12,30,125.0,0.0279999999999999,28.842,94.242,,,
2010,5,5,13,0,162.0,0.018,28.842,94.242,,,
2010,5,5,13,30,157.0,0.044,28.842,94.242,,,
2010,5,5,14,0,160.0,0.066,28.842,94.242,,,
2010,5,5,14,30,184.0,0.039,28.842,94.242,,,
2010,5,5,15,0,185.0,0.053,28.842,94.242,,,
2010,5,5,15,30,195.0,0.07,28.842,94.242,,,
2010,5,5,16,0,225.0,0.068,28.842,94.242,,,
2010,5,5,16,30,219.0,0.067,28.842,94.242,,,
2010,5,5,17,0,231.0,0.068,28.842,94.242,,,
2010,5,5,17,30,222.0,0.068,28.842,94.242,,,
2010,5,5,18,0,239.0,0.063,28.842,94.242,,,
2010,5,5,18,30,250.0,0.051,28.842,94.242,,,
2010,5,5,19,0,264.0,0.04,28.842,94.242,,,
2010,5,5,19,30,320.0,0.051,28.842,94.242,,,
