year,month,day,hour,min,current dir,current speed,lat,lon,wind dir,wind speed
2010,3,2,14,30,233.0,0.6920000000000001,28.351,96.006,,
2010,3,2,15,0,238.0,0.5529999999999999,28.351,96.006,,
2010,3,2,15,30,236.0,0.466,28.351,96.006,,
2010,3,2,16,0,231.0,0.632,28.351,96.006,,
2010,3,2,16,30,233.0,0.513,28.351,96.006,,
2010,3,2,17,0,236.0,0.452,28.351,96.006,,
2010,3,2,17,30,235.0,0.522,28.351,96.006,,
2010,3,2,18,0,230.0,0.457,28.351,96.006,,
2010,3,2,18,30,222.0,0.3229999999999999,28.351,96.006,,
2010,3,2,19,0,214.0,0.214,28.351,96.006,,
2010,3,2,19,30,197.0,0.191,28.351,96.006,,
2010,3,2,20,0,208.0,0.3979999999999999,28.351,96.006,,
2010,3,2,20,30,186.0,0.21,28.351,96.006,,
2010,3,2,21,0,181.0,0.111,28.351,96.006,,
2010,3,2,21,30,178.0,0.182,28.351,96.006,,
2010,3,2,22,0,202.0,0.298,28.351,96.006,,
2010,3,2,22,30,190.0,0.181,28.351,96.006,,
2010,3,2,23,0,172.0,0.203,28.351,96.006,,
2010,3,2,23,30,169.0,0.251,28.351,96.006,,
2010,3,3,0,0,173.0,0.252,28.351,96.006,,
2010,3,3,0,30,182.0,0.297,28.351,96.006,,
2010,3,3,1,0,177.0,0.285,28.351,96.006,,
2010,3,3,1,30,184.0,0.291,28.351,96.006,,
2010,3,3,2,0,194.0,0.341,28.351,96.006,,
2010,3,3,2,30,198.0,0.308,28.351,96.006,,
2010,3,3,3,0,204.0,0.306,28.351,96.006,,
2010,3,3,3,30,209.0,0.348,28.351,96.006,,
2010,3,3,4,0,202.0,0.303,28.351,96.006,,
2010,3,3,4,30,212.0,0.309,28.351,96.006,,
2010,3,3,5,0,225.0,0.3,28.351,96.006,,
2010,3,3,10,0,267.0,0.114,28.351,96.006,,
2010,3,3,10,30,266.0,0.106,28.351,96.006,,
2010,3,3,11,0,281.0,0.107,28.351,96.006,,
2010,3,3,11,30,264.0,0.077,28.351,96.006,,
2010,3,3,12,0,244.0,0.09,28.351,96.006,,
2010,3,3,12,30,253.0,0.064,28.351,96.006,,
2010,3,3,13,0,197.0,0.094,28.351,96.006,,
2010,3,3,13,30,203.0,0.079,28.351,96.006,,
2010,3,3,14,0,183.0,0.099,28.351,96.006,,
2010,3,3,14,30,214.0,0.098,28.351,96.006,,
2010,3,3,15,0,213.0,0.154,28.351,96.006,,
2010,3,3,15,30,206.0,0.163,28.351,96.006,,
2010,3,3,16,0,200.0,0.156,28.351,96.006,,
2010,3,3,16,30,204.0,0.208,28.351,96.006,,
2010,3,3,17,0,201.0,0.188,28.351,96.006,,
2010,3,3,17,30,217.0,0.2019999999999999,28.351,96.006,,
2010,3,3,18,0,212.0,0.196,28.351,96.006,,
2010,3,3,18,30,209.0,0.207,28.351,96.006,,
2010,3,3,19,0,206.0,0.2239999999999999,28.351,96.006,,
2010,3,3,19,30,200.0,0.2319999999999999,28.351,96.006,,
2010,3,3,20,0,215.0,0.242,28.351,96.006,,
2010,3,3,20,30,210.0,0.243,28.351,96.006,,
2010,3,3,21,0,225.0,0.26,28.351,96.006,,
2010,3,3,21,30,225.0,0.283,28.351,96.006,,
2010,3,4,0,0,249.0,0.3,28.351,96.006,,
2010,3,4,0,30,239.0,0.32,28.351,96.006,,
2010,3,4,1,0,231.0,0.15,28.351,96.006,,
2010,3,4,1,30,252.0,0.01,28.351,96.006,,
2010,3,4,2,0,233.0,0.33,28.351,96.006,,
2010,3,4,2,30,237.0,0.31,28.351,96.006,,
2010,3,4,3,0,228.0,0.34,28.351,96.006,,
2010,3,4,3,30,233.0,0.32,28.351,96.006,,
2010,3,4,4,0,236.0,0.32,28.351,96.006,,
2010,3,4,4,30,239.0,0.32,28.351,96.006,,
2010,3,4,5,0,243.0,0.27,28.351,96.006,,
2010,3,4,5,30,242.0,0.26,28.351,96.006,,
2010,3,4,6,0,248.0,0.25,28.351,96.006,,
2010,3,4,6,30,248.0,0.23,28.351,96.006,,
2010,3,4,7,0,246.0,0.24,28.351,96.006,,
2010,3,4,7,30,257.0,0.24,28.351,96.006,,
2010,3,4,8,0,252.0,0.24,28.351,96.006,,
2010,3,4,8,30,252.0,0.21,28.351,96.006,,
2010,3,4,9,0,261.0,0.22,28.351,96.006,,
2010,3,4,9,30,263.0,0.21,28.351,96.006,,
2010,3,4,10,0,261.0,0.22,28.351,96.006,,
2010,3,4,10,30,260.0,0.53,28.351,96.006,,
2010,3,4,11,0,249.0,0.18,28.351,96.006,,
2010,3,4,11,30,249.0,0.18,28.351,96.006,,
2010,3,4,12,0,257.0,0.186,28.351,96.006,,
2010,3,4,12,30,248.0,0.206,28.351,96.006,,
2010,3,4,13,0,249.0,0.173,28.351,96.006,,
2010,3,4,13,30,246.0,0.201,28.351,96.006,,
2010,3,4,14,0,248.0,0.207,28.351,96.006,,
2010,3,4,14,30,253.0,0.188,28.351,96.006,,
2010,3,4,15,0,253.0,0.182,28.351,96.006,,
2010,3,4,15,30,259.0,0.178,28.351,96.006,,
2010,3,4,16,0,265.0,0.213,28.351,96.006,,
2010,3,4,16,30,259.0,0.197,28.351,96.006,,
2010,3,4,17,0,266.0,0.235,28.351,96.006,,
2010,3,4,17,30,261.0,0.2239999999999999,28.351,96.006,,
2010,3,4,18,0,254.0,0.2239999999999999,28.351,96.006,,
2010,3,4,18,30,269.0,0.1989999999999999,28.351,96.006,,
2010,3,4,19,0,257.0,0.21,28.351,96.006,,
2010,3,4,19,30,262.0,0.186,28.351,96.006,,
2010,3,4,20,0,266.0,0.201,28.351,96.006,,
2010,3,4,20,30,265.0,0.207,28.351,96.006,,
2010,3,4,21,0,254.0,0.182,28.351,96.006,,
2010,3,4,21,30,248.0,0.15,28.351,96.006,,
2010,3,4,22,0,244.0,0.18,28.351,96.006,,
2010,3,4,22,30,246.0,0.173,28.351,96.006,,
2010,3,4,23,0,248.0,0.204,28.351,96.006,,
2010,3,4,23,30,246.0,0.193,28.351,96.006,,
2010,3,5,0,0,248.0,0.216,28.351,96.006,,
2010,3,5,0,30,242.0,0.237,28.351,96.006,,
2010,3,5,1,0,229.0,0.222,28.351,96.006,,
2010,3,5,1,30,230.0,0.205,28.351,96.006,,
2010,3,5,2,0,236.0,0.215,28.351,96.006,,
2010,3,5,2,30,236.0,0.239,28.351,96.006,,
2010,3,5,3,0,247.0,0.29,28.351,96.006,,
2010,3,5,3,30,234.0,0.258,28.351,96.006,,
2010,3,5,4,0,225.0,0.28,28.351,96.006,,
2010,3,5,4,30,229.0,0.281,28.351,96.006,,
2010,3,5,5,0,231.0,0.25,28.351,96.006,,
2010,3,5,5,30,231.0,0.233,28.351,96.006,,
2010,3,5,6,0,232.0,0.215,28.351,96.006,,
2010,3,5,6,30,246.0,0.2019999999999999,28.351,96.006,,
2010,3,5,7,0,255.0,0.19,28.351,96.006,,
2010,3,5,7,30,254.0,0.184,28.351,96.006,,
2010,3,5,8,0,273.0,0.168,28.351,96.006,,
2010,3,5,8,30,276.0,0.158,28.351,96.006,,
2010,3,5,9,0,291.0,0.308,28.351,96.006,,
2010,3,5,9,30,275.0,0.3379999999999999,28.351,96.006,,
2010,3,5,10,0,288.0,0.348,28.351,96.006,,
2010,3,5,10,30,279.0,0.345,28.351,96.006,,
2010,3,5,11,0,277.0,0.318,28.351,96.006,,
2010,3,5,11,30,283.0,0.3229999999999999,28.351,96.006,,
2010,3,5,12,0,284.0,0.367,28.351,96.006,,
2010,3,5,12,30,276.0,0.342,28.351,96.006,,
2010,3,5,13,0,274.0,0.335,28.351,96.006,,
2010,3,5,13,30,267.0,0.305,28.351,96.006,,
2010,3,5,14,0,263.0,0.299,28.351,96.006,,
2010,3,5,14,30,276.0,0.246,28.351,96.006,,
2010,3,5,15,0,264.0,0.252,28.351,96.006,,
2010,3,5,15,30,262.0,0.289,28.351,96.006,,
2010,3,5,16,0,268.0,0.261,28.351,96.006,,
2010,3,5,16,30,273.0,0.357,28.351,96.006,,
2010,3,5,17,0,267.0,0.327,28.351,96.006,,
2010,3,5,17,30,264.0,0.329,28.351,96.006,,
2010,3,5,18,0,259.0,0.335,28.351,96.006,,
2010,3,5,18,30,269.0,0.327,28.351,96.006,,
2010,3,5,19,0,250.0,0.291,28.351,96.006,,
2010,3,5,19,30,248.0,0.249,28.351,96.006,,
2010,3,5,20,0,243.0,0.249,28.351,96.006,,
2010,3,5,20,30,237.0,0.242,28.351,96.006,,
2010,3,5,21,0,231.0,0.233,28.351,96.006,,
2010,3,5,21,30,234.0,0.223,28.351,96.006,,
2010,3,5,22,0,230.0,0.2319999999999999,28.351,96.006,,
2010,3,5,22,30,224.0,0.223,28.351,96.006,,
2010,3,5,23,0,222.0,0.213,28.351,96.006,,
2010,3,5,23,30,227.0,0.239,28.351,96.006,,
2010,3,6,0,0,232.0,0.242,28.351,96.006,,
2010,3,6,0,30,235.0,0.252,28.351,96.006,,
2010,3,6,1,0,234.0,0.265,28.351,96.006,,
2010,3,6,1,30,230.0,0.287,28.351,96.006,,
2010,3,6,2,0,227.0,0.298,28.351,96.006,,
2010,3,6,2,30,223.0,0.306,28.351,96.006,,
2010,3,6,3,0,225.0,0.361,28.351,96.006,,
2010,3,6,3,30,225.0,0.405,28.351,96.006,,
2010,3,6,4,0,224.0,0.341,28.351,96.006,,
2010,3,6,4,30,228.0,0.417,28.351,96.006,,
2010,3,6,5,0,225.0,0.4,28.351,96.006,,
2010,3,6,5,30,220.0,0.369,28.351,96.006,,
2010,3,6,6,0,224.0,0.387,28.351,96.006,,
2010,3,6,6,30,225.0,0.437,28.351,96.006,,
2010,3,6,7,0,224.0,0.432,28.351,96.006,,
2010,3,6,7,30,219.0,0.436,28.351,96.006,,
2010,3,6,8,0,224.0,0.46,28.351,96.006,,
2010,3,6,8,30,222.0,0.485,28.351,96.006,,
2010,3,6,9,0,219.0,0.4529999999999999,28.351,96.006,,
2010,3,6,9,30,214.0,0.425,28.351,96.006,,
2010,3,6,10,0,218.0,0.423,28.351,96.006,,
2010,3,6,10,30,215.0,0.418,28.351,96.006,,
2010,3,6,12,0,210.0,0.411,28.351,96.006,,
2010,3,6,12,30,202.0,0.423,28.351,96.006,,
2010,3,6,13,0,207.0,0.429,28.351,96.006,,
2010,3,6,13,30,202.0,0.43,28.351,96.006,,
2010,3,6,14,0,208.0,0.431,28.351,96.006,,
2010,3,6,14,30,212.0,0.396,28.351,96.006,,
2010,3,6,15,0,211.0,0.419,28.351,96.006,,
2010,3,6,15,30,211.0,0.401,28.351,96.006,,
2010,3,6,16,0,219.0,0.366,28.351,96.006,,
2010,3,6,16,30,212.0,0.305,28.351,96.006,,
2010,3,6,17,0,224.0,0.295,28.351,96.006,,
2010,3,6,17,30,223.0,0.285,28.351,96.006,,
2010,3,6,18,0,212.0,0.28,28.351,96.006,,
2010,3,6,18,30,220.0,0.244,28.351,96.006,,
2010,3,6,20,0,197.0,0.181,28.351,96.006,,
2010,3,6,20,30,217.0,0.151,28.351,96.006,,
2010,3,6,21,0,212.0,0.129,28.351,96.006,,
2010,3,6,21,30,228.0,0.151,28.351,96.006,,
2010,3,6,22,0,229.0,0.127,28.351,96.006,,
2010,3,6,22,30,222.0,0.172,28.351,96.006,,
2010,3,6,23,0,245.0,0.193,28.351,96.006,,
2010,3,6,23,30,238.0,0.184,28.351,96.006,,
2010,3,7,0,0,263.0,0.201,28.351,96.006,,
2010,3,7,0,30,259.0,0.236,28.351,96.006,,
2010,3,7,1,0,264.0,0.238,28.351,96.006,,
2010,3,7,1,30,254.0,0.226,28.351,96.006,,
2010,3,7,2,0,260.0,0.219,28.351,96.006,,
2010,3,7,2,30,256.0,0.271,28.351,96.006,,
2010,3,7,3,0,264.0,0.311,28.351,96.006,,
2010,3,7,3,30,258.0,0.309,28.351,96.006,,
2010,3,7,4,0,267.0,0.45,28.351,96.006,,
2010,3,7,4,30,279.0,0.74,28.351,96.006,,
2010,3,7,5,0,272.0,0.7000000000000001,28.351,96.006,,
2010,3,7,5,30,266.0,0.72,28.351,96.006,,
2010,3,7,6,0,266.0,0.81,28.351,96.006,,
2010,3,7,6,30,267.0,0.8200000000000001,28.351,96.006,,
2010,3,7,7,0,264.0,0.93,28.351,96.006,,
2010,3,7,7,30,258.0,0.8590000000000001,28.351,96.006,,
2010,3,7,8,0,258.0,0.8059999999999999,28.351,96.006,,
2010,3,7,8,30,255.0,0.812,28.351,96.006,,
2010,3,7,9,0,256.0,0.848,28.351,96.006,,
2010,3,7,9,30,261.0,0.821,28.351,96.006,,
2010,3,7,10,0,257.0,0.846,28.351,96.006,,
2010,3,7,10,30,256.0,0.8590000000000001,28.351,96.006,,
2010,3,7,11,0,253.0,0.804,28.351,96.006,,
2010,3,7,11,30,250.0,0.783,28.351,96.006,,
2010,3,7,12,0,248.0,0.783,28.351,96.006,,
2010,3,7,12,30,248.0,0.6859999999999999,28.351,96.006,,
2010,3,7,13,0,248.0,0.747,28.351,96.006,,
2010,3,7,13,30,247.0,0.7340000000000001,28.351,96.006,,
2010,3,7,14,0,248.0,0.6829999999999999,28.351,96.006,,
2010,3,7,14,30,249.0,0.644,28.351,96.006,,
2010,3,7,15,0,245.0,0.623,28.351,96.006,,
2010,3,7,15,30,241.0,0.658,28.351,96.006,,
2010,3,7,16,0,240.0,0.705,28.351,96.006,,
2010,3,7,16,30,240.0,0.6729999999999999,28.351,96.006,,
2010,3,7,17,0,234.0,0.648,28.351,96.006,,
2010,3,7,17,30,229.0,0.642,28.351,96.006,,
2010,3,7,18,0,226.0,0.626,28.351,96.006,,
2010,3,7,18,30,226.0,0.615,28.351,96.006,,
2010,3,7,19,0,221.0,0.585,28.351,96.006,,
2010,3,7,19,30,212.0,0.5810000000000001,28.351,96.006,,
2010,3,7,20,0,211.0,0.585,28.351,96.006,,
2010,3,7,20,30,211.0,0.5700000000000001,28.351,96.006,,
2010,3,7,21,0,214.0,0.467,28.351,96.006,,
2010,3,7,21,30,213.0,0.529,28.351,96.006,,
2010,3,7,22,0,235.0,0.435,28.351,96.006,,
2010,3,7,22,30,256.0,0.337,28.351,96.006,,
2010,3,7,23,0,256.0,0.331,28.351,96.006,,
2010,3,7,23,30,255.0,0.31,28.351,96.006,,
2010,3,8,0,0,258.0,0.284,28.351,96.006,,
2010,3,8,0,30,265.0,0.292,28.351,96.006,,
2010,3,8,1,0,267.0,0.281,28.351,96.006,,
2010,3,8,1,30,281.0,0.289,28.351,96.006,,
2010,3,8,2,0,271.0,0.242,28.351,96.006,,
2010,3,8,2,30,283.0,0.252,28.351,96.006,,
2010,3,8,3,0,283.0,0.275,28.351,96.006,,
2010,3,8,3,30,287.0,0.282,28.351,96.006,,
2010,3,8,4,0,283.0,0.268,28.351,96.006,,
2010,3,8,4,30,287.0,0.242,28.351,96.006,,
2010,3,8,5,0,290.0,0.22,28.351,96.006,,
2010,3,8,5,30,291.0,0.22,28.351,96.006,,
2010,3,8,6,0,282.0,0.16,28.351,96.006,,
2010,3,8,6,30,302.0,0.14,28.351,96.006,,
2010,3,8,7,0,297.0,0.13,28.351,96.006,,
2010,3,8,7,30,296.0,0.12,28.351,96.006,,
2010,3,8,8,0,297.0,0.11,28.351,96.006,,
2010,3,8,8,30,252.0,0.06,28.351,96.006,,
2010,3,8,9,0,270.0,0.08,28.351,96.006,,
2010,3,8,9,30,230.0,0.11,28.351,96.006,,
2010,3,8,10,0,222.0,0.12,28.351,96.006,,
2010,3,8,10,30,213.0,0.13,28.351,96.006,,
2010,3,8,11,0,224.0,0.15,28.351,96.006,,
2010,3,8,11,30,229.0,0.148,28.351,96.006,,
2010,3,8,12,0,253.0,0.13,28.351,96.006,,
2010,3,8,12,30,245.0,0.13,28.351,96.006,,
2010,3,8,13,0,229.0,0.141,28.351,96.006,,
2010,3,8,13,30,247.0,0.136,28.351,96.006,,
2010,3,8,14,0,235.0,0.162,28.351,96.006,,
2010,3,8,14,30,236.0,0.1689999999999999,28.351,96.006,,
2010,3,8,15,0,234.0,0.1639999999999999,28.351,96.006,,
2010,3,8,15,30,237.0,0.172,28.351,96.006,,
2010,3,8,16,0,232.0,0.174,28.351,96.006,,
2010,3,8,16,30,254.0,0.141,28.351,96.006,,
2010,3,8,17,0,265.0,0.148,28.351,96.006,,
2010,3,8,17,30,249.0,0.157,28.351,96.006,,
2010,3,8,18,0,271.0,0.1939999999999999,28.351,96.006,,
2010,3,8,18,30,284.0,0.2239999999999999,28.351,96.006,,
2010,3,8,19,0,297.0,0.26,28.351,96.006,,
2010,3,8,19,30,284.0,0.248,28.351,96.006,,
2010,3,8,20,0,316.0,0.247,28.351,96.006,,
2010,3,8,20,30,301.0,0.243,28.351,96.006,,
2010,3,8,21,0,322.0,0.219,28.351,96.006,,
2010,3,8,21,30,321.0,0.257,28.351,96.006,,
2010,3,8,22,0,310.0,0.285,28.351,96.006,,
2010,3,8,22,30,311.0,0.297,28.351,96.006,,
2010,3,8,23,0,318.0,0.336,28.351,96.006,,
2010,3,8,23,30,326.0,0.271,28.351,96.006,,
2010,3,9,0,0,322.0,0.243,28.351,96.006,,
2010,3,9,0,30,326.0,0.258,28.351,96.006,,
2010,3,9,1,0,328.0,0.257,28.351,96.006,,
2010,3,9,1,30,329.0,0.2239999999999999,28.351,96.006,,
2010,3,9,2,0,309.0,0.173,28.351,96.006,,
2010,3,9,2,30,312.0,0.193,28.351,96.006,,
2010,3,9,3,0,295.0,0.144,28.351,96.006,,
2010,3,9,3,30,285.0,0.106,28.351,96.006,,
2010,3,9,4,0,280.0,0.09,28.351,96.006,,
2010,3,9,4,30,258.0,0.1159999999999999,28.351,96.006,,
2010,3,9,5,0,237.0,0.149,28.351,96.006,,
2010,3,9,5,30,232.0,0.125,28.351,96.006,,
2010,3,9,6,0,226.0,0.124,28.351,96.006,,
2010,3,9,6,30,239.0,0.123,28.351,96.006,,
2010,3,9,7,0,264.0,0.285,28.351,96.006,,
2010,3,9,7,30,263.0,0.2739999999999999,28.351,96.006,,
2010,3,9,8,0,256.0,0.312,28.351,96.006,,
2010,3,9,8,30,243.0,0.316,28.351,96.006,,
2010,3,9,9,0,273.0,0.476,28.351,96.006,,
2010,3,9,9,30,256.0,0.81,28.351,96.006,,
2010,3,9,10,0,257.0,0.76,28.351,96.006,,
2010,3,9,10,30,252.0,0.8250000000000001,28.351,96.006,,
2010,3,9,11,0,252.0,0.7859999999999999,28.351,96.006,,
2010,3,9,11,30,253.0,0.807,28.351,96.006,,
2010,3,9,12,0,252.0,0.813,28.351,96.006,,
2010,3,9,12,30,254.0,0.8320000000000001,28.351,96.006,,
2010,3,9,16,0,260.0,0.765,28.351,96.006,,
2010,3,9,16,30,263.0,0.7290000000000001,28.351,96.006,,
2010,3,9,17,0,257.0,0.741,28.351,96.006,,
2010,3,9,17,30,256.0,0.657,28.351,96.006,,
2010,3,9,18,0,250.0,0.632,28.351,96.006,,
2010,3,9,18,30,246.0,0.614,28.351,96.006,,
2010,3,9,19,0,238.0,0.639,28.351,96.006,,
2010,3,9,19,30,234.0,0.62,28.351,96.006,,
2010,3,9,20,0,230.0,0.5910000000000001,28.351,96.006,,
2010,3,9,20,30,230.0,0.578,28.351,96.006,,
2010,3,9,21,0,228.0,0.521,28.351,96.006,,
2010,3,9,21,30,217.0,0.552,28.351,96.006,,
2010,3,9,22,0,216.0,0.589,28.351,96.006,,
2010,3,9,22,30,217.0,0.5910000000000001,28.351,96.006,,
2010,3,10,0,30,201.0,0.5700000000000001,28.351,96.006,,
2010,3,10,1,0,203.0,0.53,28.351,96.006,,
2010,3,10,1,30,197.0,0.47,28.351,96.006,,
2010,3,10,2,0,191.0,0.42,28.351,96.006,,
2010,3,10,2,30,174.0,0.33,28.351,96.006,,
2010,3,10,3,0,189.0,0.37,28.351,96.006,,
2010,3,10,3,30,171.0,0.36,28.351,96.006,,
2010,3,10,4,0,159.0,0.3,28.351,96.006,,
2010,3,10,4,30,154.0,0.308,28.351,96.006,,
2010,3,10,5,0,147.0,0.278,28.351,96.006,,
2010,3,10,5,30,148.0,0.311,28.351,96.006,,
2010,3,10,6,0,140.0,0.27,28.351,96.006,,
2010,3,10,6,30,150.0,0.259,28.351,96.006,,
2010,3,10,7,0,167.0,0.18,28.351,96.006,,
2010,3,10,7,30,206.0,0.109,28.351,96.006,,
2010,3,10,8,0,226.0,0.154,28.351,96.006,,
2010,3,10,8,30,225.0,0.146,28.351,96.006,,
2010,3,10,11,0,230.0,0.188,28.351,96.006,,
2010,3,10,11,30,260.0,0.192,28.351,96.006,,
2010,3,10,12,0,259.0,0.203,28.351,96.006,,
2010,3,10,12,30,254.0,0.2289999999999999,28.351,96.006,,
2010,3,10,13,0,261.0,0.228,28.351,96.006,,
2010,3,10,13,30,258.0,0.217,28.351,96.006,,
2010,3,10,14,0,250.0,0.206,28.351,96.006,,
2010,3,10,14,30,247.0,0.242,28.351,96.006,,
2010,3,10,15,0,253.0,0.254,28.351,96.006,,
2010,3,10,15,30,242.0,0.25,28.351,96.006,,
2010,3,10,16,0,247.0,0.287,28.351,96.006,,
2010,3,10,16,30,257.0,0.289,28.351,96.006,,
2010,3,10,17,0,258.0,0.264,28.351,96.006,,
2010,3,10,17,30,260.0,0.258,28.351,96.006,,
2010,3,10,18,0,249.0,0.268,28.351,96.006,,
2010,3,10,18,30,257.0,0.276,28.351,96.006,,
2010,3,10,19,0,252.0,0.293,28.351,96.006,,
2010,3,10,19,30,252.0,0.315,28.351,96.006,,
2010,3,10,20,0,258.0,0.321,28.351,96.006,,
2010,3,10,20,30,251.0,0.318,28.351,96.006,,
2010,3,10,21,0,246.0,0.349,28.351,96.006,,
2010,3,10,21,30,247.0,0.3279999999999999,28.351,96.006,,
2010,3,10,22,0,251.0,0.283,28.351,96.006,,
2010,3,10,22,30,244.0,0.294,28.351,96.006,,
2010,3,10,23,0,243.0,0.3229999999999999,28.351,96.006,,
2010,3,10,23,30,244.0,0.326,28.351,96.006,,
2010,3,11,1,0,241.0,0.3329999999999999,28.351,96.006,,
2010,3,11,1,30,235.0,0.34,28.351,96.006,,
2010,3,11,2,0,235.0,0.365,28.351,96.006,,
2010,3,11,2,30,228.0,0.351,28.351,96.006,,
2010,3,11,3,0,234.0,0.3379999999999999,28.351,96.006,,
2010,3,11,3,30,239.0,0.303,28.351,96.006,,
2010,3,11,4,0,240.0,0.32,28.351,96.006,,
2010,3,11,4,30,242.0,0.321,28.351,96.006,,
2010,3,11,5,0,246.0,0.325,28.351,96.006,,
2010,3,11,5,30,249.0,0.309,28.351,96.006,,
2010,3,11,6,0,246.0,0.2739999999999999,28.351,96.006,,
2010,3,11,6,30,247.0,0.264,28.351,96.006,,
2010,3,11,7,0,246.0,0.277,28.351,96.006,,
2010,3,11,7,30,248.0,0.282,28.351,96.006,,
2010,3,11,8,0,247.0,0.273,28.351,96.006,,
2010,3,11,8,30,243.0,0.243,28.351,96.006,,
2010,3,11,9,0,248.0,0.233,28.351,96.006,,
2010,3,11,9,30,255.0,0.203,28.351,96.006,,
2010,3,11,10,0,235.0,0.204,28.351,96.006,,
2010,3,11,10,30,246.0,0.23,28.351,96.006,,
